,Ratings,Reviews
960,4.0 out of 5 stars,"Cannot think of anything to complain about this headphones, just perfect. I`m a student pilot and I use the noise cancellation while I`m flying and its so good just cancels out all engine noise and trust me its very loud. There is only one headphone that compete with QC35, the Sony MDR 1000X and only advantage that MDR 1000X have is the Ambient Sound mode and the Quick Attention but it looks too silly for me, who would have a conversation with someone while they are holding their hand on the headphone like that. I think Bose can implement Ambient Sound mode with software update hopefully they will do it soon. Haven`t tested the MDR`s Ambient mode so cannot say anything positive about them."
961,3.0 out of 5 stars,"I bought these because there is construction outside my office. I am happy to say that even without music, they block the vast majority of the construction noise. I am so relieved!"
962,5.0 out of 5 stars,"Material Quality: This is a high quality build that is pretty durable, but will require some taking care of and case protection traveling and not in use [4/5]
Comfort: The headphone ear cushions are pretty comfortably, but can irritate after long periods of time for those that don't wear over the ear headphones[5/5]
Sound Quality: The sound quality is amazing a really captures a 360 experience (Pretty close to Dolby Technology), but with the noise cancellation (i.e. when you power on your device) while traveling in any moving vehicle moving at 20+ mph can feel like the high pressures disturb the eardrums. [4/5] Recommendation: utilize your radio or speakers when you can.
Loudness: Just enough not to destroy your ears. But, you can also install an audio enhancement app on your phone to modify this easily (not recommended or needed though) [5/5]
Battery Life: Rarely need to charge the headphones as the batter life is great, even when playing for long periods of times (4-6hrs for 2-3 days) and not charging it until the middle of the week. [5/5]
Recharging: Fast recharging and Fully charges even faster [5/5]"
963,5.0 out of 5 stars,"WOW... I use them to listen as I watch movies on my Microsoft Surface and the sound reproduction is EXCELLENT. Plus they always connect, very comfortable on the ears, not hot, not heavy and wow, they really eliminate the outside ambient noise. I'm pretty impressed by how capable or effective the noise cancelling feature is. I choose the silver and no one plays with them. My guess is they don't look impressive or high tech enough. Works for me...."
964,5.0 out of 5 stars,"I wanted some headphones that I could use for two main things: work (I work from and online so I wear headphones just about all day every day) and traveling. So other than how good they sounded, I wanted them to be comfortable to wear all the time, or even sleep in if I was on a plane. I also get bad headaches, so they needed to, you know, not give me a headache. They also needed to not hurt my ears after extended periods of wear. And, basically, these nail it. They sounds great, the noise canceling is top of the line, but they're also much lighter than many other pricey brands I've tried. I can wear them for hours and and be totally comfortable.

When I was researching various brands I noticed that the battery life on these was generally less than a lot of others, at about 20 hours. However, that's 20 hours with Bluetooth AND noise-canceling on. You can use the headphone jack on these and double the battery life with 40 hours of noise-canceling. But really even so, that's mostly a concern for when you're traveling, and 20 hours is is plenty log enough for most any trip.

I guess the only drawback is the price tag, but it is what it is. For me, they're worth it, because they ticked all the boxes."
965,5.0 out of 5 stars,"I've has wired bose nc headphones forever. The freedom of wireless is nice, especially on airplanes. One gripe, though: Every time you turn it on you have to endure the auto voice reading off connection and battery info. I use my headphones in the morning a lot when there's noise and I really don't like having to hear that voice."
966,3.0 out of 5 stars,"After a lot of research, I ordered these for a trip to Tokyo and the noise cancellation was fantastic. Very good sound - balanced with not too bright or too much bass - for both rock, jazz vocals and trance music. The Bose fit my head well and were comfortable for the whole 14 hour flight - my head is on the large side and many headphones (Sennheiser, Sony, Audio Technica) were are too tight after an hour.

Battery life is good - I think I used about 50% for the Tokyo flight. I have other Bose headphones and they have held up well, so I expect the same for these."
967,4.4 out of 5 stars,"Great sound. Feels nice on my head. Frustratingly, seems that there is no way to adjust the volume for any of your phones alerts that come through. They are REALLY loud. Like, almost painful and certainly surprising. If your headphones are set to volume 4 (arbitrary number as an example) and things go pop in your ears at volume 9, that's not good."
968,4.3 out of 5 stars,"Sound quality is great, easy to use and works very well with multiple phones. Very good battery life. Only complaint is the noise cancellation on a phone call removes all feedback when you speak so you are not sure it is picking up your voice, the other person has confirmed i sound great so i am very satisfied with this purchase."
969,4.3 out of 5 stars,I love it. Very good bass and the ear cup is big enough to fit. I am very with it.
970,3.9 out of 5 stars,Overall it is good. Sound quality is good and comfortable. But the wire is short. It has significant noise floor in quite environment.
971,4.3 out of 5 stars,"Left ear volume is lower then right, overall performance is great"
972,4.5 out of 5 stars,"Finally a set of Bluetooth headphones that gets a great, neutral sound signature right out of the box!

No booming bass, overshadowed mid-range and non existent highs....just nice, clear sound combined with a wide sound stage that you can shape any way you like. Want stronger bass? Simply EQ it that way. Like a richer high end? Again, use a good EQ and you're all set. The beauty of these is simply the amount of real control you have over how they ultimately sound. Add to that almost 30 real hours of usage on Bluetooth, a corded option in case that's not enough for you, and sterling build quality, and you have a winner here.

I'm not at all surprised by this as Audio-Technica has a great reputation for getting a near perfect neutral sound signature in most all of their wired offerings, and it's great to see that extended to the wireless realm. If all you want is a loud, boom-y, muddy sound, there are plenty of choices, even at very high prices, from the likes of Beats or Sony for you to choose from. But if you are a bit more discriminating, these should be on the top of your list. These are a steal at what they are selling for elsewhere(that's why I didn't get them here to be honest), don't think just go for it!"
973,4.3 out of 5 stars,"I’ve owned these headphones for a few months now, and couldn’t be happier with the build quality and sound. As others have noted, the tone is very neutral and clear; suited well for classical music, complex tones, and delicate balance. These headphones do NOT have over-represented bass, and are not like Beats or other headphones that “thump”. For great, clear audio, I can’t recommend these enough. With the Bluetooth feature on, there are headphone mounted controls and volume that are easy to use. The overall volume of the headphones and quality are diminished slightly in wireless mode, but again, I can’t recommend these enough.

Wonderful headphones."
974,4.6 out of 5 stars,"Overall disappointing. The build of these headphones looks and feels expensive, but they sound like a $15 pair of headphones. There is no lower-end whatsoever. At max volume you get a little bass, but they still sound cheap. Max volume is not loud at all."
975,4.2 out of 5 stars,"excellent sound quality on lows, mids, and highs. clear Bluetooth connection. comfortable buds that don't stick out and feel snug even while moving. you can tell the built in amplifier and large drivers work very well since these produce a soundscape much like over-ear headphones. can't beat with this price.
Audio Technica always creates fantastic products with unbeatable prices, you shouldn't be disappointed."
976,4.3 out of 5 stars,"Love these earbuds! Been looking for a Bluetooth set for quite some time, and Audio Technica was the first! They got great sound, fit snug, and last a full days work! Things i would change would be longer cord just a .5 - .75 inches, and longer battery life is always a plus!"
977,4.1 out of 5 stars,"Reliable connectivity to iPhone is a big plus and the BT range is good enough. There are a couple of issues. I can hear hiss at lower volume level - I set the volume on iPhone X max and control volume on the headset. It is clearly audible hiss. At about 20% volume level, I cannot hear the hiss anymore. Another is the battery clip. I read somewhere it got broken easily. Mine was broken in a month."
978,4.8 out of 5 stars,"I purchased these this morning at a large retail chain. I wanted to give my initial impressions but I don't want to short-change any information a prospective buyer might want so I plan on doing this review in 3 parts.

Part 1:

Package: The Bose QC30 comes in a very nice premium package. I don't normally care about such things but I am sure there will be several unboxing videos you can watch on YouTube shortly. The package contains the headphones, a case, two extra sets of earbud covers (large and small, medium comes already installed) a short micro USB cable, and the instruction manual. The case is quite nice and has a stretchy fabric interior pocket similar to the QC35.

Comfort: These are quite simply the most comfortable in ear buds I have ever tried with the possible exception of the original Bose IE. These are much more comfortable than the Bose SOundsport Wireless or the Bose QC20. I am satisfied with the fit of the medium tips and I haven't felt the need to try the others yet. The tips are smaller and the bulkiness of the prior modes I just mentioned is gone - probably due to the neckband. The neckband adds almost no weight.

Update:The BT is awesome. I set my iPhone 6 Plus on my desk and then walked to the end of my office building hallway - about 60 feet. I only had one wall in between but I never lost signal. When I turned the corner of the hallway adding two more walls, i began to get BT loss and breakup.

Controls: The standard on/off/pairing button found on most Bluetooth headphones is located on the inside of the band. On the right cable, there is a small control module that contains the standard 3 button configuration that handles volume up and down, play/pause, next/previous track and fast forward/rewind. These controls work the same as almost all Bluetooth earphones so you should have no trouble learning the system. This set has a very unique feature and a real departure from prior NC headphones. There is an additional set of up/down controls on the right earbud cable that allows the ability to vary the degree of noise cancellation -the iPhone app has a much better method. You can go from no cancellation to full NC using either method. I was in a crowded restaurant using this feature. I played around with this feature and determined that there is a big ""jump"" in NC at a little more than the halfway mark. Which brings us to:

Noise Cancellation: Again, this is a very unique system that Bose has employed. Because of the variable control of the NC and the smaller buds, the NC doesn't cancel noise in the same way the QC35 or even the QC20 do. Both of those rely on a degree of blockage of sound coming in and the QC30 does not. It relies completely on the electronics to provide NC. Although I find this method way more comfortable than the QC20, I don't think it provides as much noise cancellation. The lower registers are still cancelled quite well but the mid to higher registers (talking, clicking, etc.) are not cancelled as well. With music playing, this isn't really an issue but if you plan to use these without music or for audiobooks or podcasts, you might not achieve the same level of NC that the prior mentioned Bose NC headphones achieve. Feel free to ask me more questions about this. Also, I have a flight coming up soon so I plan on covering this more in a future part of the review.
UPDATE: The app has an animation illustrating the degree of NC. It is represented by larger sine waves going into the QC20 and smaller smoothed out sine waves coming out. The animation varies in line with the degree of NC you are using. Very cool. I am posting another pic so you can see it.

Sound: The sound is quite good for the size of the bud and for not requiring deep in-ear insertion. However, because of those things, you will not get the lowest register of bass with the same authority as the QC35. The bass does not break up and hits clean, but is not quite as good as the QC35. I used a test track - Hooverphonic - Inhaler. It is very deep bass and the QC30 reproduced it well without driver rattle or break up. That is pretty impressive for a bud this small.
I then listed to the entire Zero 7 - Simple Things album. It was smooth and detailed sound at the same time. I thoroughly enjoyed it. I had the NC turned all the way up and didn't need a lot of volume for the music to be very engaging. I'll have more impressions on sound later.

That is it for the first part of the review. I know these are new and will generate interest so I hope this helps for now. If so, click the yes button below.

More to come......."
979,4.5 out of 5 stars,"UPDATE to raise review to 3 stars.

I have tried the QC30 again based on a pair my co-worker purchased. The NC was much improved and I did a little research to see why this might have had happened. This is what I found from the Bose website about their new firmware update at the beginning of October:

""With firmware version 1.3.6 comes a change in the Noise Cancelling performance of QC30. The Noise Cancellation has been improved in the lower frequencies to make it more consistent with QC20’s performance.""

Based on this and my experience with my co-worker's set I purchased again and have taken them on several flights. They do now perform similar to the QC20i.

If this were my first time buying the QC30s I'd give it 4 or 5 stars. Since I feel they released the product prematurely and also didn't prepare their support staff for the release, I'm only going to raise my score to 3 stars.

ORIGINAL REVIEW

I have owned the QC25, 2 sets of the QC20i (I lost one set) and now the QC35. All have great noise cancellation and sound. I love the wireless convenience of the QC35. I was looking forward to the QC30 as a replacement for the QC20i. I found out from Bose support it’s not intended to be a replacement.

I fly between 60 to 90 times per year and rely on the noise cancellation. With all previous models, announcements, conversations around me and screaming babies weren’t a problem. That’s not the case with the QC30. On my 4 hour flight this week I could hear everything. The only way to drown out the kid 3 rows behind me was to turn the music up to full. I typically don’t play music but only leave NC on and work or read. That’s not possible with the QC30. I switched between the QC35 and QC30 and there is absolutely no comparison in NC. Switching between the QC20i and QC35 shows little or no difference in NC.

I called Bose support and they told me the QC30 was never intended to be a replacement for the QC20. They said the NC wouldn’t be as strong and wasn’t intended to be. That is why one is designated QuietControl and not QuietComfort. Which I thought was a totally bogus answer. That the QC30 was intended for people with the need for variable noise cancellation levels. I said I didn’t believe their marketing was clear on this.

I couldn’t be more disappointed. If you are expecting the NC level of the QC20i or QC25 or QC35, don’t expect it from the QC30."
980,4.5 out of 5 stars,"Bose has managed to combine the lightweight feel of earbuds with the amazing functionality of headphone-grade noise cancellation. On top of that, they have added the novel technology of controllable noise cancellation - all of these factors combined should propel the QC30 to a five star range - but some inherent problems bog it down.

There are real problems, as other reviews here and on Reddit have mentioned, with the microphone. I've tested it on both the receiving and calling end, and it is bad enough to warrant taking off a star from the review. The battery life also causes a bit of an inconvenience as it's not possible to use them while charging, but it's not a deal breaker.

The controllable noise cancellation is, simply put, amazing. The headphones not only reduce the noise cancellation at lower settings (levels 1-4), but also amplify external sound. This is one of the greatest perks of these headphones - I can, for the first time, listen to music and still carry on clear conversations with people around me or enjoy ambient noise of the nature. This is the key feature that sets the QC30 apart from the QC35 and QC20, both of which I own, as in both of them when you turn off the noise cancellation feature, the structure of the earpieces still keep most sound from being heard. Controllable noise cancellation is definitely the technology of the future.

I found the effectiveness of noise cancellation at the higher settings (levels 10 - 11) to be comparable to the 20 and even 35. If you're having second thoughts about buying these due to fears about ineffective noise cancellation - like I did - I can assure you that those fears are unwarranted."
981,5.0 out of 5 stars,"Not my first Bose product, and I am extremely disappointed. Sound and noise cancellation are great but as an overall product, I hate them. I am especially annoyed that my dislike of them was based on performance from the beginning but because they weren't my first Bose product, I decided to give them a chance, hopefully a firmware update or something will improve the situation. What ended up happening is that I still hate them, I missed my return window and now I am stuck with $300 headphones that you couldn't pay me to use. I don't write reviews but that's how strongly I feel about those headphones.

Here are the issues with the headphones:
* The Bluetooth is quite unreliable. It keeps breaking and I end up with choppy music or podcasts. Frequently, I can lose sound altogether for a second or two, comes back for a fraction, goes out again. Issues that you normally see when you are not in range of the Bluetooth signal, but that's not the case.
Indoors, it works okay most of the time, but not all the time. The real issue is that the performance is really bad when you're outside. If the phone is in my back pocket, it will not work at all. As in, the headphones will not be able to connect to my phone. So I started putting in my front shirt pocket or my jacket, but that's on the left side of my body, so when I turn my head to the right, the sound starts dropping. I am not exaggerating. The only time it works flawlessly outside, is when I hold the phone, in my right hand, in a looking-at-it position while walking on the street. I live in NYC. I walk a lot. That's a deal breaker.

*The second issue is the mic. When talking on the phone, it picks up all sorts of background noise that makes it impossible for people on the line to hear me, especially (again), if I am outside. I can hear them great (thanks to the noise cancelling), but they can't hear a word I'm saying. I have had to disconnect the headphone, just to answer a phone call. Again, that's a deal breaker.

Other than that, they're great. I would not recommend them.

UPDATE (March 12, 2018):
Since my review, I have bought a different pair of headphones, but I still use these on planes since the ones I bought are not noise-cancelling. It's now been almost a year since I bought them, and I can't believe I spent $299 on them. They are probably the worst headphones I've ever bought. In the span of a year, with heavy use in the first few months and then very light use later on, they are falling apart. The edges of rubber on the inner side has separated from the plastic on the outside. The flaw is not just cosmetic, it affects the ON/OFF button, making it harder to press.

The worst part about this whole thing is that they have soured me against Bose altogether. I am now looking at buying a different noise-canceling headphones, and Bose headphones will not be an option."
982,5.0 out of 5 stars,"Wow! These earbuds are so amazing. Before I bought these, I looked at all the bad reviews. I have many other Bose products, and so I got these. They have superb noise cancelling ability, fidelity of sound, and ease of use. They do not have the usual noise of the dangling wires on the ears - you know what I mean. I only walk with these, and passing cars are nearly inaudible. No foot step noise. Barking dogs are very faint. Only the clear sound of the music, or spoken word. The buds installed were the right size, and after charging, they are so easy to wear. I am an old school music lover, and classic is what is good. The sound of the trombones and horns on Dvorak's 9th Sym were so crisp. Piano music, a good way to measure sound quality is dynamic and crisp. Try this piano concerto recording of Johann Hummel. These earphones are not for everybody, as the complainers here talked about, but these are far and above anything else available. Buy a set!"
983,5.0 out of 5 stars,"In addition to the Bose QuietControl 30 earbuds, I own the QuietComfort 20i noise cancelling earbuds and QuietComfort 25 noise cancelling headphones.

Contrary to reasonable expectations, there is a noticeable difference in noise cancellation between the 30 and 20i when cancelling the sounds of ocean waves as well as other ambient sounds. As a test of noise cancelling, it should be fairly easy to cancel the sound of ocean waves which is reasonably close to white noise. I would have expected the results to be the same or better with these new earbuds. Sadly this is not the case. The old QuietComfort 20i earbuds handily beat the brand new QuietControl 30.

Additionally the QuietControl 30 earbuds start up randomly with noise cancelling off or on. With noise cancelling off, the earbuds do not go to a neutral sound level and instead amplify ambient sounds and feed them into the buds. This amplification introduces white noise of its own when run at 3/4 sound cancelling levels. So these earbuds actually add noise at certain settings.

I love cutting the cord. It is wonderful to not have wires hanging off my face, but these earbuds are failing to meet the basic goal for which they were designed, solid noise cancelling. I am debating whether to return these earbuds and wait for Bose to get the bugs out.

UPDATE: I exchanged the earbuds in the hopes that I had a dud. The new buds work exactly the same as the old buds. I ran a test by playing white noise on my stereo and adjusted the volume so that it was just inaudible then switched earbuds around including my old QuietComfort i20's... The winner was the old QuietComfort 20i. There was a very noticeable difference in noise cancelling. So I am now more convinced than ever that the Bose Quietcontrol 30's are inferior to the 20i. I really wish Bose had come out with earbuds that worked better than their older models, not worse. I remain very disappointed. I plan on trying other noise cancelling earbuds as they come out, such as the Here One from from Doppler Labs... The quest for the best noise cancelling earbuds continues with Bose getting a failing grade for noise cancelling.

UPDATE 12-5-2016: All the problems persist... and in addition... about 30% of the time the earbuds fail to connect with my 2014 Macbook Pro Retina and my 2015 Macbook retina 12"". I am forced to turn off the earbuds repeatedly until they finally decide to connect. It is very annoying. This product needs a software update. I have experienced no similar problems with the other Bluetooth devices that I use with my macbooks.

UPDATE 3-21-2017: After a software update of the Bose earbuds, the problems with Macbooks has gotten worse. These earbuds fail to connect to any macbook (my two macbooks and also macbooks belonging to friends). There seems to be no workaround. I will try to get my money back. These earbuds are such an expensive disappointment. I have changed my review from three stars to one star."
984,2.0 out of 5 stars,"At $300, the most expensive around the neck bluetooth headset, there's an expectation of near perfection which this product doesn't have.

The good:
- Sound quality is great. Great as in lots of base which is what Bose EQ is known for...while still doing well at the the mid and high tones.
- When noise cancellation is turned up, it also is doing noise cancellation on the mic for the person you're talking to...and doing it pretty well.
- Once Bose went to the in-ear with extra noise baffle, it does a good job at reducing noise in addition to the extra tech that also does noise reduction.

The Bad:
- The around the neck is almost equally proportioned in it's design. It's counting on it's rubberized material to be sticky enough not to twist around (which it's constantly doing). Any around the neck needs to have a shape that allows gravity to help keep heavier weighted areas in the lowest position (eg LG Tone Ultra). See pic on how it's constantly spinning.
- The earphones can't be attached to the neckband, which means they're constantly dangling/catching on things. Magnetic clipping to the ends would alleviate this problem, but would already increase the size of these large ear accessories.
- No fast forward/reverse buttons
- The primary microphone is in the right earbud, which means if you are wanting to just one-ear it, you have to do the right ear or risk having the mic constantly having scratching noise from it rubbing against shirt/chest.

Long term concerns:
- Since the earphones are always dangling, I'd expect with long term use I'm going to loose more than one ear mold getting caught and popping off.
- Having owned 3 other Bose over-ear Quietcomfort headsets (which all have had earpad and headpad deterioration of materials after 2 years), I know they have their industrial design honed for 2-3 year material breakdown. I'm concerned that the rubber used will start becoming sticky and intolerable after 1-2 years of use (like my Bose SoundSports have become).
- I have right ear hearing damage from using a Bose Bluetooth headset Series 2 for podcast/music listening at too high a volume (trying to use it in too noisy environments), so I am very careful now with volume and single ear use. When doing voice audio content (podcasts/audio books etc) I specifically always use both ears to make sure I don't turn the volume too loud and cause hearing damage. A good note is I've been able to keep the volume at a lower level than my other headsets, so I don't think I have to worry too much.

Noise Cancellation Notes:
I came with the expectation of similar noise cancellation as my QuietComfort headsets. You could turn it off (and hear whatever ambient noise comes thru), or you could turn it on (it does it's best to eliminate all background noise period). That is not how the noise cancellation works with these (and ultimately why the battery life of the QC30 is as short as it is). When the headset it powered on, the headphones are constantly outputting sound. Using the Bose app, what you're adjusting with more/less noise cancellation is the amount of sound that is either relayed from the mic thru the headphones, or how much external noise is cancelled by the headphones. Why I say this, is because if you turn off all noise cancellation thru the app, you can hear everything around you like you didn't have any earphones in. However if you power down the headphones, you get the natural noise reduction of having an in-ear headphone occluding external noise.
I think this is a conscious engineering choice, and serves two purposes:
1) It makes the ""noise cancelling"" feature seem more impressive as you adjust it's level up and down
2) Technically I think they designed the headset to be worn 100% of the time, and adjusting the noise cancellation level using the two dedicated buttons when the situation around you is you're talking with someone, or when you want to block out as much as possible all external noise.

I think this decision is flawed for several reasons:
1) It's quicker/easier to just pull the earphones out rather than spend the 4-6 seconds constantly adjusting the noise cancellation amount up/down based on the situation
2) Designing earphones for 8-12hr regular usage is fundamentally flawed. If you were trying to leave noise cancellation up, you are going to be affecting your hearing long-term. You also get what I'd call ""ear fatigue"" because having the noise cancellation enabled for 2-3hrs, then taking them off you can feel a difference, and your ears adjust/recover from the noise cancellation experience. 8+hrs of constant earphone use is not productive and ultimately fatiguing: Why I love the around the neck design is precisely that I CAN remove the earphones when not in active use quickly and easily, and put them back in when you need them. The engineering choices of this headset work against this use case.

At $150, I might consider putting up with it's flaws for the sound quality or without knowing ultimately because of materials/use I'm probably only going to get 2, maybe 3 years use out of them...but ended up sending them back in the end. The search continues for the best around the neck bluetooth headset."
985,5.0 out of 5 stars,"The headphones started out great when I received them at the beginning of 2017. The sound was good. The connection was stable at 30 feet easily. The noise-cancelling worked well in a variety of settings. I'm now well into 2017 and they simply don't work (connect to the device) unless they are practically touching the device they're paired with. I've followed all the Bose suggested troubleshooting instructions and it has made no difference. Contacting Bose has also been a zero. No response. Considering what I paid for them, I'd expect them to work for longer than they did. I'm also not satisfied with the lack of response from Bose. I'll change and update this review if/when I happen to hear from the manufacturer."
986,4.0 out of 5 stars,"After several months my headphones no longer work. They seem to constantly connect and disconnect. All my other wireless headphones work fine, so I know something is broken with the Bose headphones. I was hoping to send them back to Bose for an exchange, but after 6 emails I am getting nowhere."
987,4.0 out of 5 stars,"Seriously, Bose??? I have bought QC30 from Amazon on March 8, 2017. It's not even been 6 months since my purchase, but the plastic parts on the edges of the neck part started to detach from both ends. It's totally unacceptable from and it's getting worse. I would expect a lot more quality and durability from such an expensive product and especially from Bose product."
988,5.0 out of 5 stars,"They're bulky, inconvenient to transport, and are rather obnoxious with the large control module hanging off your right ear.

The noise canceling isn't bad, (almost as good as my four year old QC20s) but the headset started squeaking in my right ear every time I turned my head; the control module was rubbing against the cord sheath. This is a design flaw and will likely happen to almost all of these units in the first few years. It makes the product a non-starter. Turn your head to look at a tree ""sqeak"" turn your head to look at someone next to you ""sqeak"". I had no idea how much i looked around until the 2 hours I had with these headphones (yup. A 2 hour walk is all it took for them to start squeaking)

The design of this headset makes it unsuitable for travel. Unlike the QC20s, which bundle up into a pouch the size of a travel comb, these come with a large hard-shell protector case the size of your neck; and they *need* it. There's no retraction or protection mechanism for the ear buds and their controller; unlike the venerable HBS series from LG. Put these in a travel bag without their space-hog of a case and your courting disaster.

I was ready to love them, but after consideration and trial... the target market are people who like something that looks cool, but don't value utility much at all.

I suggest you wait for something lighter, tougher, more ergonomically designed, and more travel ready."
989,5.0 out of 5 stars,"Within a week the headset became non-functional after charging. The green charge indicator remained on and the unit became completely non-responsive. Speaking with Bose technical support there is no fix for this issue and you have to return them and wait for a replacement unit. Additionally the headset would temporarily lose connectivity with the bluetooth device and reconnect (about once an hour). You should definitely read the reddit thread and other issues users have posted on these before making a purchase.

As a side note the quiet control 20 are the best in ear headset I have ever owned but with the iPhone 7 and other phones removal of the headphone jack you either have to use the adapter or buy a standalone bluetooth to 3.5mm connector."
990,4.0 out of 5 stars,"I have owned numerous Bose headphones and have always loved them. I purchased the Quietcontrol 30 wireless headphones in January. It is now June and I have used the headphones every day. The noise cancelling has been fantastic. The in-ear headphones are very comfortable. I would have given this product 5 stars until it simply started coming apart. The plastic cover of the base is coming off on both sides and at each end, and as a result, the power switch has stopped working. If this were as inexpensive product, I would not have been concerned and just bought another one, but given the cost, I would have expected the material to have lasted longer than 6 months. It appears the adhesive attaching the cover to the base cannot handle the continuous heat created by contact with my neck. To be clear, I only use the headphones when sitting or laying down, so I do not exercise with them."
991,4.4 out of 5 stars,"After trying out the Bose sport wireless and the Bose QC32ll this bose blow too.. unfortunately i just cant justify the neck band.. LG Tones atleast store the wire and ear piece into the neck band, unthese qc30 they just tangle and bounce around when your not using them. Also the neck band tents to over turn on your neck, making very annoying having to turn it back around.. also the neck band is thick and you will find it sticky when you are sweaty and it feels gross...however... i give it 2 starts because the noise canceling is decent.. but that also does not justify the $300 price tag.. bose is very focused on the sound rather then comfort and style.."
992,4.3 out of 5 stars,"Now on my second set, first one would not charge and now the second one charges it seems, but lasts 1 hour at the most. Not worth it."
993,4.3 out of 5 stars,"Listening to music is great, and the noise cancelling is awesome. However, should you want to make a phone call, the microphone is of such terrible quality as to be mostly unusable. If you ever try to take a phone call in a crowded place such as an airport, the other party will be completely unable to hear you. When using these to place a phone call, it is worse than a cheap $10 Chinese headset. Works great other than talking on the phone, but I would've expected better from Bose."
994,3.9 out of 5 stars,"I purchased these because I travel quite a bit for work, and was look for a wireless solution with good noise cancellation. I had been using, and still like, the Bose QC 15 headphones I bought years ago, but was also looking for something more compact to carry. For music and entertainment listening, the AC 30s are great. One of the nicest features is having them pair with two devices at the same time (in my case an iPhone and an iPad), which makes it easy to listen to an audio book or podcast on the phone, then switch to the iPad for movies or other video without reconnecting to a different device. They are comfortable to wear, and fit my ears nicely.

The big problem is that they are useless for phone calls, as others have observed. Bose still has no answer for this, and my own theory is that the problem is that the microphones are placed at the back of the ear buds, which directs them toward the background noise and away from my mouth. If that’s true, no firmware fix is going to solve the problem. My solution to this is the Apple AirPods I’m picking up today. I’ll still use the AC 30s when I need active noise reduction while on a plane or something, but my daily use device will likely be the AirPods."
995,4.3 out of 5 stars,"Arrived extremely quickly

Fits comfortably, has been a breeze to sync with my phone. I really don't even notice it's being worn. I suffer from chronic daily migraines, and bought it for reducing auditory overwhelm- when I flip it on and crank it up, it feels like I'm in a bubble. I can hear outside sounds still, which is helpful for staying aware, but at a far less irritating level. It seems to preserve a good amount of the volume of highs, so hearing voices, and the strike of your foot are still there, which I don't see as expressly negative. I use this in grocery stores, coffee shops, gyms, and walking around town/ crowds.Also helpful for naps. Haven't tried the QC 20 for full cancellation, but this honestly works well enough to make a palpable difference with my symptoms in the moment. Feels kind of like when you're at altitude in a plane."
996,4.5 out of 5 stars,"Only works as headphones. If you want to use this to make phone calls, look elsewhere. Headphone wise, they are decent. $300 decent? Meh. I have $20 over the ear Sennheiser's that sound better but that's an apples to oranges comparison. My point though is you can spend a LOT less for good sound. I'm extremely disappointed with this purchase and would get my money back if I could. I heard these worked well for phone calls and people either tell me they can't hear me, I sound like I'm in a tunnel or they hear background noise when I'm in my car.

UPDATE 8/29/17 - still very disappointed in these. If my phone is in my pocket, the audio cuts out periodically if I twist my body in any way due to loss of bluetooth signal. Works best with phone on desk, in airplane storage pocket or in your pants pocket if your torso and legs are facing the same direction.

For use as a headset for phone calls, people tell me I sound like a robot. VERY disappointing. Seems like turning the noise cancellation helps a little but still FAR from perfect. I really wish I could return these."
997,4.3 out of 5 stars,"These things are fantastic!! Wish I had bought them years ago!!
I work around very loud equipment and can't wear over-the-ear protection as I also wear head gear, mask and safety glasses. I have relied on expensive custom molded, corded earplugs/phones for years, which are much less comfortable for long wear and much harder to remove when you need to speak with someone, and you always have to deal with the cord to the phone (I have to be able to hear the phone ring while I'm working).
I was disappointed that my two year old Android will not accept the app software, which would by a lot more convenient than trying to work the control buttons blindly, but after reading reviews of the app, maybe that's not so bad after all. Mostly I just set them to full reduction and soft phone/music volume and leave them there. They will last at least a whole day for me.
The super soft, non-irritating domes are easy on the ears, They don't handle wind noise or percussion type noises as well as over-the-ear protection, but for toning down or shutting out ambient noise, they are incredible! They'll turn a loud exhaust fan inches from your head into a light hum and you'll forget it's even running!
They are equally awesome in controlling road noise in a noisy car or truck, and the fact that you can ""tune"" the reduction to suit safety concerns is a huge plus!!
I see that Bose is now offering ""Hearphones"", which at $100 MORE than these, will do the same thing to ambient noise but allow you to tune IN voice. I'll HAVE to get a new phone to properly work with Hearphones, but it would be super nice to not have to yell across the truck to converse with my wife!! I'll keep the QC30 at work, and eventually add a set of Hearpones to my arsenal for road trips!
One more thing, if you ride a motorcycle, and wear a 3/4 or full helmet with good ear coverage, these things will make you think you're riding a BMW! Got to have ear coverage though, as wind noise comes through as constant clicking sounds. Not loud, but annoying."
998,4.6 out of 5 stars,"Best Headphones! I could not stand anymore going to the gym, trying to listen to the music and having to listen to other people’s conversations on the phone, talking with friends and interfering with my work out. Since I purchased and use this headphones I don't even know if there are people taking around me. The noise cancelation is awesome. I downloaded the apps for my cell phone and ipod. The sound is amazing; Bose has never been a disappointment. They are water proof if you sweat, battery life is great, very comfortable. Every time you turn on the headphones it tells you how much battery life is left. When the headphones tell you there is only 10% left it means they will stop working within 1 song. Hate other headphones telling me for about 4 songs that the battery level is low. The headphones are pricy but worth every penny. You will not regret having them once you experience sound and music at its best! I would not recommend to be used while driving- you don’t hear what is happening around you. Perfect to use with your phone, great quality of sound. Fast delivery! Highly recommended!"
