,Comments,Date,Product,Ratings,Reviews,Title
8,Was this review helpful to you?, September 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Buy these headphones while you can, judging from Amazon' huge discount, they will not be around
much longer. Outstanding performance, outstanding quality.",GET THESE WHILE YOU CAN!
9,Was this review helpful to you?, March 13 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great sound quality! I bought these for my twelve year old son for Christmas and he uses them almost every day. They are perfect. Lots of people have marveled at the neat way they fold up and how comfortable they feel.,Great deal!
0,One person found this helpful. Was this review helpful to you?, November 8 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"I bought these for my 14-year-old son and he absolutely loves them! They are nice looking, have great sound quality, and are very comfortable! The size adjusted easily for my older sons who tried them and also found them to be good quality. Great purchase for the cost!!!",Quality for Less
1,One person found this helpful. Was this review helpful to you?, November 25 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I'm very happy with these headphones. Good, deep base, the microphone works very well, even in noisy environments, and the headphones do a great job of blocking out surrounding noise. An absolute steal for this price.",Great product
2,Was this review helpful to you?, November 22 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,My son loves these and little brother liked them so much he begged for some for Christmas so we already have them ordered and on their way!,My son loves these and little brother liked them so much he begged for some for Christmas ...
3,25 people found this helpful. Was this review helpful to you?, December 3 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"UPDATE 9/13/2017: I had to drop a star for low durability. The headphones snapped and broke in the headband while just sitting on my head, 9 months into ownership. I am dissapointed.
*********
So I had to really think about how I wanted to review this product. Here goes:

What you're getting: Really good $20 headphones.
What you're not getting: Really good $50 headphones.

If I had just bought these without reading reviews, I would have really liked them. But having read almost unanimous glowing reviews, my expectations were a little higher... and were disappointed. So the details:

Style: Apparently this detail matters to people. I think they look cool enough, but I don't really trust my fashion sense, so whatever.

Durability: It hasn't broken in the week since amazon delivered it. Its construction seems strong enough that I'm not afraid something will break if I sneeze too hard. Will update if I have worse results as time goes on.

Sound Quality: I'd score it 8/10, or, ""pretty good."" I wasn't really looking for more than that, so I'm happy, though reviews lead me to expect better. It seems like they put a lot of effort [succesfully] in having an effective base, and clear trebles. The weakness is with the mids, which sound a bit muddy and indistinct to a picky ear.

Comfort: This is my main complaint with these headphones. I was particularly looking for headphones designed/reviewed for comfort, because I've experienced the frustration of constant ear-ache 30 minutes into whatever you're listening to. Description/reviews glowed for the comfort of this product.

Well... I got them, and 30 minutes in... ear-ache. They're actually worse than my previous, lower quality earphones. It's improved some since I first got them, as usage has stretched them a little wider so they don't press so tight against my head. But I thought I was buying ""comfortable"" and I got, ""Not as bad as it was at first."" In the future, I'll probably limit myself to ""Over the Ear"" instead of ""On the Ear.""

For anyone interested in the level of noise isolation: I can still hear my baby crying [though muffled], but my wife has repeatedly walked up behind me and scared the crap out of me. So yeah. Take that how you will.",Really good $20 headphones
4,22 people found this helpful. Was this review helpful to you?, November 26 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I paid only $18 for these headphones and I am blown away by the quality of the sound + bass, as well as the level of comfort! I wasn't expecting much for that price, so I am very happy. The box states the sound quality is made for iPods and iPhones, but the sound quality is amazing on my Android phone. I did my research before purchasing these over the ear headphones and feel this must be the best on the market for the price.",Amazing!
5,One person found this helpful. Was this review helpful to you?, March 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Received today and used right out of the package. Comfy to wear however I hear ""Snow"" in the background. The caller on the other end didn't hear it but I do on my end which is very distracting while on conference calls. Glad I didn't pay $50 or I would have returned them.

Update review: Now that I had a chance to wear these for a few different conference calls I am updating this review to one star. Not only is the ""Snow"" is extremely loud but I found that after wearing these for longer than an hour I have a massive headache. I was hoping that in time these would improve however they just seem to get worse. I will need to purchase another brand since I can't wear these any longer. I am very disappointed in these headphones. :(",Glad I didn't pay $50 or I would have returned ...
6,Was this review helpful to you?, September 7 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Awesome,Five Stars
7,Was this review helpful to you?, December 13 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great Product!,Five Stars
8,One person found this helpful. Was this review helpful to you?, December 13 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,The headphone part of the unit sounded great on music. The inline mike sounded terrible to everybody I called. Looking for a different unit now.,Hearing great-Mike sucked
9,One person found this helpful. Was this review helpful to you?, March 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,product was too good!!! sound quality was too well and I formed an addiction to these headsets. 0/13,One Star
0,Was this review helpful to you?, March 9 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"Doesn't work well with ps4, low sound.",Three Stars
1,Was this review helpful to you?, December 16 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,So far so good! Great product for great price!,So far so good! Great product for great price
2,Was this review helpful to you?, December 27 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,The christmas gift was a hit!!!! thank you!!!,Five Stars
3,Was this review helpful to you?, March 28 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Horrible headset, stopped working after 2 weeks!!! Price was attractive so bought it, worst quality headset in the world, don't waste your time or money!",Headset stopped working after 2 weeks!
4,Was this review helpful to you?, September 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,They fit my 5 year old son head perfect. He loves them and they are exactly what his teacher asked me for him to have for the school year!,They fit my 5 year old son head perfect. He loves them and they are exactly what ...
5,Was this review helpful to you?, September 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Bought them for my grandson and he loves them.,Five Stars
6,Was this review helpful to you?, February 14 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great product good value also,Five Stars
7,Was this review helpful to you?, February 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"Audio quality is good, but the headphones don't fit large heads very well.",Three Stars
8,Was this review helpful to you?, January 14 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Microphone DOES NOT WORK for gaming... Should not even mansion having it...,One Star
9,Was this review helpful to you?, April 12 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"Seem good, haven't used them yet.",Three Stars
0,Was this review helpful to you?, January 29 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Stopped working in one ear in 3 weeks. Poor wiring.,Poor wiring.
1,Was this review helpful to you?, November 28 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Trying to see how microphone works,Five Stars
2,One person found this helpful. Was this review helpful to you?, February 22 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,These headphones will only last about 5 weeks then one side loses sound. We've had 2 sets and this happened to both sets. I would not buy these again.,one side will lose sound
3,2 people found this helpful. Was this review helpful to you?, January 18 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Not enough cushion on head section...painful over small amount of time.,painful over small amount of time
4,3 people found this helpful. Was this review helpful to you?, November 27 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,Good not great sound quality. Works well enough for intended use.,Three Stars
5,One person found this helpful. Was this review helpful to you?, November 27 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"The shipping was quicker than expected and the headphones exceeded my expectations. My pre-teen is going to LOVE THEM! They are very stylish and seem to be made well. They have a modern ""cool"" look and are well padded for comfort. I can't say how the sound quality is because they are a Christmas gift but I'll update. I can't believe I found these for the price.",My pre-teen is going to LOVE THEM! They are very stylish and seem to ...
6,One person found this helpful. Was this review helpful to you?, March 17 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"This was a Christmas gift, It is now 3/17 and one side of the headphone does not work and it is beyond the January 31st Amazon holiday return policy. I do not recommend them.",Dead in less than 3 months
7,One person found this helpful. Was this review helpful to you?, May 20 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,The jack Broke within a few weeks.,One Star
8,2 people found this helpful. Was this review helpful to you?, January 17 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Don't buy! Cheap plastic junk!

I literally had it delivered 15 minutes ago, upon unboxing and trying it out , it broke in my iPhone.

The housing had a crack and is very cheaply made!

Don't buy!",Broken! Cheap! Plastic!
9,2 people found this helpful. Was this review helpful to you?, January 27 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"After a week of normal use, the volume control seems to fluctuate on it's own, and the sound goes in and out, loud and soft. This replaced an iSound one we'd bought a year earlier, which were a similar style and price and were awesome. We'll look for a new, better brand.",which were a similar style and price and were awesome. We'll look for a new
0,14 people found this helpful. Was this review helpful to you?, October 28 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Nice well made headphones.Sound they are surprisingly good and perform well on most music types but as the name implies they are biased for a heavy base which is great in most cases ,on the other hand fantastic for big overtures. They sit on the ears, are comfortable and have enough tension on the headband to keep them in place but not so much that it hurts. For the price an absolute bargain and super for commuting/gardening etc.",Nice well made headphones.
1,3 people found this helpful. Was this review helpful to you?, March 21 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Sad to say that I must echo many of the other negative reviews. I purchased these for my husband who uses them solely at his desk at work. To say that there is minimal wear and tear activity is an understatement. They were not dropped, mishandled, mangled or abused and yet one side stopped functioning about three months after purchase. It also sounds as though a part is rolling around inside the ear piece. A total waste of money.",Very Disappointing
2,One person found this helpful. Was this review helpful to you?, November 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones provide rich, deep sound without broadcasting to everyone around what you are listening to (he was sitting right beside me and I could not hear any sound whatsoever). The fit is very comfortable and they seem to be extremely well made. So happy with this purchase and would recommend.

Please note: A lot of thought is put into my reviews. I write them as I personally rely on reviews when I make a purchase and there is nothing worse than making a purchase only to find out that most of the reviews are either fake or the reviewer didn't pay for the item. If you took the time to read this review and find it helpful, please click the ""yes"" below where it asks ""Was this review helpful to you?"". Thank you!","Rich, deep sound; comfortable fit"
3,Was this review helpful to you?, August 6 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"So I had these awesome inexpensive headphones that I bought here on Amazon awhile go but my son accidentally broke it. In the meantime, I used an old Skullcandy set to do my transcribing, which I thought were decent and got the job done. But when these arrived, I put them to use immediately and I just LOVE them. I honestly don't think I would have appreciated the sound as much as I do had I not literally JUST taken the Skullcandy headphones off and put these on. It was really night and day. The sound to me is crisp. They're not noise cancelling, but I wasn't expecting them to be. But the biggest difference was that you could hear a huge reduction in excess noise in comparison to the SC I had on. Awesome headphones. I hope they have more colors because I will def buy another. If you've read any of my other reviews you probably know that I'm really big on presentation. These are definitely giftable. The box is matte black with metallic logo. It's very nice that I didn't I actually forgot that I bought headphones and was wondering what I could have bought that looks this expensive.",Affordable and great great quality headsets
4,Was this review helpful to you?, August 18 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I have used these consistently for over a week, and I must say I am quite impressed with these headphones. For $20 these are a steal; these would be a steal for $40 in my opinion. The sound is very clear at almost all levels. There is a little static as you get up there, but the sound is so loud that you won't have worry about it being unclear.
The headphones themselves are very comfortable and adjustable, so the one size will fit all. Each side has a good amount of cushion to the point where they are not too bulky, but is still low key. The headphones also have the added bonus of folding for better storage in a backpack.
The cord is braided so the cord will hold together go a good while, but there is one thing that I do not care for. I wish the cord would unplug from the headphones, that way I could roll it up to store is better. But other than that these headphones are great for music, and dialogue.",An excellent pair of headphones
5,Was this review helpful to you?, December 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones are very soft and fit your well. They have a nice length cord and are easy to use with any device. I like that they go to a decent volume and block out most of your other background noise. I had them on 25% with my computer/phone and couldn't hear my kids very easily who were watching TV in the same room. They are nice, sturdy, and heavy duty and I love that they fold down when not in use.

The color is a nice red and black. I think these these headphones are comparable to others and I like them just as much as the expensive pair of Ludicris Soul headphones I own or any Beat products. All together I would recommend these headphones to others because I think they are a pretty decent set of headphones for the price - especially if your kids ruin them fast as mine tend to do.",Good Pair of Headphones for the Price
6,2 people found this helpful. Was this review helpful to you?, May 2 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"For a few months, these were great. They fit well and the sound was really clear. Now, after only about 3 months of very minimal use (I only use them at work) the right earphone no longer works. I am super disappointed as I'd have expected these headphones to last awhile.

UPDATE 12/14/17 - Now these don't work at all after moderate use by an adult at work. Save your money folks and don't buy these!",Disappointed-broke after 3 months
7,Was this review helpful to you?, June 19 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I was looking for a decent set of headphones that my daughter would like. She keeps losing them or loaning them to her friends which is frustrating. She is super critical of her headphones which I always find a little humorous since she has a hard time keeping track of them. I keep looking for “the one” that she will like and decide to keep track of.

These looked very stylish and simplistic making them a perfect choice. The sound is pretty amazing too considering the price making them an excellent choice everyday use and teens. These are corded which my daughter loves because she isn’t a huge fan of Bluetooth. She wants something she can plug-in and expect to work right away. These are comfortable and have nice padding on the ears without being too tight.

Overall, these have exceeded my expectations. I was provided these headphones free of charge for testing purposes.",Affordable headphones
8,One person found this helpful. Was this review helpful to you?, January 19 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"They broke after only 3 days and for no apparent reason. The cords are fine, all looks well, no sound....only three days later. I'd say ""no"" to buying these. Now the pain of mailing them back, etc. Ick.","The cords are fine, all looks well"
9,Was this review helpful to you?, April 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I am very impressed with these headphones. I received a pair as a gift and they do sound good. The ear coverings are soft and comfortable, they have a nice fit, and an attractive look. There is no volume control, which is not a problem because, they can be controlled with the device volume. They are equipped with a microphone for making phone calls. Even the packaging reeks of professionalism, they come packaged in a nice black box with a formed bubble insert to cradle them in place. They also have a 6 month warranty, almost unheard of now days. The black and red design makes for a nice, modern look with a classic feel that I feel comfortable with. Overall, a nice pair of headphones that I would expect to be priced much higher.
Pros:
Nice fit
good sound
nice look

Cons:
Would love to see a wireless version
microphone volume could be a problem on a windy day
microphone is on the cord instead of being on the body of the headphones.",A pleasant surprise at any price
0,Was this review helpful to you?, December 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,"I was expecting much better. The online reviews are generally good, but now I wonder about the validity of those reviews.

PROS: The headphones fold up nicely, and the cord is fabric-covered and tangle-resistant. The headphones have very little creaking when adjusted on your head. There's a fair amount of bass. The tension against the ears is comfortable.

CONS: Muddy sound. My wife and kids all tried the headphones too, and agreed the sound was pretty bad. The top strap of the headphones is poorly padded and gets uncomfortable quickly.

VERDICT: These headphones will make your favorite music sound terrible. Maybe okay for watching movies or TV on a laptop.",Not good
1,Was this review helpful to you?, March 8 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"My first impression when taking the headphones out of the box was that the quality seemed cheaper than I had anticipated. The original price for these was around $50, and I only paid $13 during a lightening deal. Given their original price, I expected them to be a great pair of headphones. All in all, I wouldn't recommend paying anything more than $20 for them.
Most importantly, the sound quality of these are pretty good (I'd give it a 4.6/5). It's nothing mindblowing, but around the same sound quality as a regular pair of skull candy earbuds. The sound quality doesn't disappoint, and is not a weakness in these headphones.
The quality of the plastic seems on the cheaper end (I'd give it a 3.5/5). Don't get me wrong, it doesn't feel like it would fall apart easily, but for a pair of headphones originally $50, I thought it'd feel more solid and not as light (in a negative way). The quality of the plastic is what makes it seem more like a $20 pair of headphones.
The comfort aspect of these headphones are also a downfall (I'd give it a 3/5). At first, they're just fine, not uncomfortable at all. Nothing superb, just an average pair of headphones. However, after wearing them for an hour they start to hurt my ears from hugging them for so long. It's not exactly a subtle pain, either, it bothers me enough that I have to take off the headphones and switch to earbuds. I would say I have an average size head, too, if not on the smaller side. There's no way to adjust the width of the headphones, so you can't do anything about them being too tight. This really is a pet peeve of mine since the only reason I bought headphones in the first place was the avoid the discomfort of wearing earbuds for too long.
In conclusion, the sound quality is pretty good, but the real downfalls are the quality of the plastic and the lack of comfort after wearing them for too long. If you're considering paying more than $20 for these ($30 at most), I'd recommend looking at other products first.","Good sound quality, but underwhelming material quality and comfort"
2,Was this review helpful to you?, June 2 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I ordered 2 of my sons a pair of these foldable headphones so that they would be able to watch movies while we are going places. When these headphones arrived I used them on the computer and I was so excited at the awesome sound quality that they provided. My oldest son has also been using them while gaming and they work perfectly for this also! They have crystal clear sound with no crackling background noise like other similarly priced headphones and the voice quality is just as clear. I am now waiting on a third pair for my youngest son and recommend these headphones by AILIHEN to anyone looking for a great pair of reasonably priced foldable headphones!,****AWESOME SOUND QUALITY****
3,12 people found this helpful. Was this review helpful to you?, March 27 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"EDIT AS OF MAY 25, 2017...

I have had two pairs of these headphones break in the past three months and I am not happy. The first pair I thought was my fault, since I dropped them. But I had suspicions about them no longer working after accidentally being dropped once from hip-height. So I ordered a second pair given the decent price... and they came pre-broken! (With the ""speakers"" inside of the earmuffs having come unglued and fallen out-of-place, causing tinny, quiet and poor sound quality.) I tried to fix them myself having had enough of this nonsense and not wanting to have to wait days or weeks to return them, and they completely fell apart the second I opened them up and tried gluing the speakers back in place. And I wasn't being rough. I've fixed broken headphones before and never had them just fall apart like this. Absolute cheap garbage!

They may be nice for a few days, but they stop working quickly and are absolutely not worth the price.",EDIT: Two broken pairs in less than three months = Cheap garbage!
4,Was this review helpful to you?, June 18 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I purchased these headphones for my kids to use with their kindle. They are super lightweight and fold up nicely to fit in the pocket of my son's bookbag. The headphones themself have an adjustable head strap to fit a child's head or adult. The headphones cover the entire ear and are very soft and comfortable. They can also be used as noise cancelling headphones if you want to drown out some loud noise or talking. Great value for the money!,Kids love them
5,Was this review helpful to you?, April 18 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Really nice sound for the price of these headphones. Reasonably comfortable. A great deal! I just wanted something that I could use occasionally with my tablet when I didn't want to disturb others. I was more interested in comfort than in sound quality. I was very pleasantly surprised when I received these. Not only were they relatively comfortable for prolonged wearing sessions, but they delivered far better sound than I was anticipating. Sure, they are not 'monitor' quality, but they give a very nice listening experience with adequate bass and highs.",You get more than you pay for in these headphones
6,Was this review helpful to you?, March 11 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"Ear buds cause me some discomfort after wearing them for a while so I decided to try these out to see if they worked any better. All in all, I am fairly pleased with them (but I wish the bass was better so I took 1 star away). They hold sound in very well, giving the people around me peace while I can hear my music loud enough to satisfy me and my ear that has partial hearing damage. I love how they fold up so I can just toss them in my bag at the end of the day and go, no having to rearrange my life to just carry them to and fro. I'm glad I didn't pay $50 for them because, as I said, I'd like more bass but it's a pretty good product when you get it on sale. I'd recommend them if you're on a budget.",Decent sound quality
7,Was this review helpful to you?, August 13 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,First- these are super comfortable. They are very lightweight and the padding feels wonderful. They are very easy to unfold. They are perfect to pack in my son's backpack for fourth grade which they require him have headphones. He loves the color. The sound is also very good and it is great at working out noise around you. I would definitely buy these headphones again !,"Cool, comfortable and convenient !"
8,One person found this helpful. Was this review helpful to you?, December 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"Bought from amazon since it was on sale thinking it is Bluetooth enable headphones. Sounds very good and bass on these are wow. Looks elegant and child likes it. Keeping it despite not being Bluetooth.
Definitely a good buy and stocking stuffer.",Sleek and good sounding without Bluetooth headphone on budget.
9,2 people found this helpful. Was this review helpful to you?, February 14 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Terrible. One side literally stopped working a few weeks after I received it (didn't drop it, get wet, etc.). Had to continue twisting the wire around b/c didn't have time to order a new one before my vacation. Soon after the first side stopped working, the working side left would go in and out, pause music, turn volume up/down ,etc. if the wire was gently moved/touched either on purpose or by accident. Extremely disappointing.",Terrible. One side literally stopped working a few weeks ...
0,Was this review helpful to you?, November 7 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Great sound, wonderful fabric cord, adjustable-comfortable headphones. The cord contains a button for ""pause"", but be aware there is no control on the cord for volume. I did not reduce the star rating for the lack of the volume button as I think these headphones are a great value for the money! My son is in the sound engineering business and was impressed with this buy as well!",Excellent value!!
1,Was this review helpful to you?, June 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I have not had the pleasure of being able to listen to these for long at all because our 5 year old daughter has taken them and will not let us use them...Lol! One, they are her favorite color and two (her words), they fit perfect. She brings them along where ever we go along with her IPad so she can listen to her music or play her games without having to turn down her volume or disturbing other people.

What is cool is it does have a volume control on the cord. When I got the few seconds to wear them, they sounded great and fit very comfortable on my head. For the price of $20, you cannot beat the quality of these headphones! They truly are a great buy. Thank you so much #AILIHEN for making such a great product!!!",Awesome headphones!!!
2,2 people found this helpful. Was this review helpful to you?, January 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"no instructions as to what the button on the cord is supposed to do. I had to rig it for headphones to work properly. Update, already broken from brittle cord and bad switch.",no instructions as to what the button on the cord ...
3,Was this review helpful to you?, November 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,I just received these and tested them out on Pandora with my iPhone and the sound was really good. I was impressed with the quality of the sound and how stylish the headphones were. I got the blue color and they are super cute. I think this was a good buy and I’ll be trying them out with my laptop and other devices to ensure great sound quality all across the board.,Great sound and style.
4,Was this review helpful to you?, June 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"Some pros for these headphones is that they have an amazing quality sound for the price and are very comfortable for the ears (except if you wear studded earrings that poke at the back). The chord is very long and can help with manuverability. It also helps that the headphones fold up and become compact, especially if you have a lot of items you are carrying in your bag.

However there are some cons. I have had these headphones for about 6 months now but sadly, only one side of the headphones work. I mainly use them to listen to music as I'm on my way to my university and as I am walking on my way to and from class. Only one side working is probably due to their everyday use and the fact that I put them in my backpack often so the chord became messed up. I recommend these headphones for at home or for low energy activities where the chord is not stressed. I do not recommend getting these if you are constantly on the go and have to stuff them in your bag.",Great but not for heavy use/high activity use!
5,Was this review helpful to you?, November 26 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,These are a nice solid set of head phones for this price point. I often listen to music to help go to sleep and these are very comfortable and I really like the sound quality. I also use them for on-line telephone conferences with my team or when I want to have a phone conversation with someone but want to be hands free. I would certainly recommend them.,Nice headphones
6,Was this review helpful to you?, June 11 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I received these headphones for free in exchange for an honest review. These headphones arrived packaged wonderfully and look so sleek. They were easy to pull out, unfold, and use right away! I put them on to take out to weed my flower beds and loved them! They are noiseblocking and the bass works well. The sound is clear and loud. My husband wore them for his workout and said they had great sound. Overall, they are an awesome headset and get the job done!",These headphones arrived packaged wonderfully and look so sleek
7,Was this review helpful to you?, April 25 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Nice, compact headphone design with cans ( instead of earbud/in-ear monitors). I have own several Ailihen sound products, and just like all of the rest, these do not disappoint. When I have ever had any issues (few and far between), they have prompt, first-class sales and suppprt. They stand behind what they sell. Excellent comfort, quality sound for a great price. Five stars!!!!!",Studio quality sound playback for discount store prices
8,One person found this helpful. Was this review helpful to you?, October 8 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Broken after two months of light use. I think the cord is broken near the connection port. Only one side of the headphones had sound for a bit. It used to work if the cord was wiggled slightly, it's completely dead now unfortunately.",Not durable/long lasting
9,Was this review helpful to you?, October 29 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,"I ordered three of them and only after two months passed, two of them are not functioning anymore. One of them has some connection issues on the jack; the other went silent on one side; typical for cheap products. I was expecting this brand Ailihen being better quality but it's not. I recommend to spend $50-60 and get a medium quality head phones to last at least a year.",Very short life spend not average quality
0,Was this review helpful to you?, May 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,This pair was a hit with my girls. They have been wanting a certain expensive pair and this one looks a lot like those. The sound quality is superb and the padding really helps to mute all of the sounds outside. There is a mic on the cord for easy handsfree calls. We got these in the gray color and are very happy with them.,Awesome sound quality
1,Was this review helpful to you?, November 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Gave these headphones to my husband for his birthday and he LOVES them! He uses them when riding the lawn mower so he can listen to his favorite music and they do a great job of blocking out the noise of the lawn mower, while allowing him to jam to his favorite tunes!",Great buy!!!
2,Was this review helpful to you?, October 25 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,This is one of the most amazing headphones i have noticed on relatively low price. The design and appearance is awesome. The bass is great and performed great on surround sound test. I absolutely loved it and enjoyed it as of now. The wires are threaded for durability which is missing in most expensive phones too. Good job Ailihen.,Great low priced headphone worth buying and using daily
3,Was this review helpful to you?, February 23 2018,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,I am so disappointed. I might as well hung my money out of the car window. These did not work with my IPhone. Not a sound came through despite many attempts & volume adjustments. Thank goodness I bought them on a lightning deal which proved to be no deal at all.,Don’t buy! Does not work!
