,Date,How Helpful,Review Contents,Score,Title
597,"on August 7, 2017","
      One person found this helpful.
    ","Fine in operation except that it is made for a wide flat head, not mine.  When you look down at at the floor, it falls in your lap, up at the ceiling, it falls back on your neck. I may donate it to a large wolverine and find one designed for human heads.UPDATE Spoke with Brit accented rep today who suggests clamping the earphones around a stack of books smaller than my head, and after several hours they will take a more human shape.  My my, not only tha, he said these phones are Amazon only, sold at under $60 ( less than a quarter of their normal retail). and that if clamping, ""a piece of twine"", or rubber banding doesn't work, I could get a credit against a human shaped product from them.I replied that selling junk under your company name leads to a reputation as a seller of junk.",1.0 out of 5 stars,Whose head is that wide and Flat?
598,"on July 11, 2017","
      One person found this helpful.
    ","The headphones worked fine -- for two weeks.  Then they wouldn't hold the settings.  I know from a previous Sennheiser headphone that the window for ""truing in"" the sound on these headphones is very, very narrow.  But I finally had to give up on these new ones. (The old ones broke and would only buzz).  Once the miniscule range has been found, it won't hold.  So I was constantly trying to true in the sound.  And finally I gave up.  If there's a better choice out there, try it instead.",1.0 out of 5 stars,Won't hold settings
599,"on February 10, 2014","
      2 people found this helpful.
    ","I have had the 120 base set and its original headphones for over five years.  They have both worked near flawlessly.  My wife and I use these headphones for TV in bed so one of us can enjoy ESPN and the Walking Dead and the other can sleep.  ...and then one of us can enjoy whatever the heck runs on OWN in the middle of the night, while the other sleeps. The sound quality is average as is the build quality and comfort.  The band and cups fit all head sizes pretty well, including our 11 year old son's.  The wireless reliability has been excellent with no signal degradation or interference up to 50', unless you put a wall or two between you/phones and the base unit.  Setup was super simple and everything communicates well directly with the TV, through a DVD player, or through set-top box.  Since the original pair worked well, these were purchased as a second set of phones so two out of three could watch TV without disturbing the odd one out.  Just like the originals, they paired seamlessly, charge and hold a charge well and sound okay.  Sound quality is fine for TV dialogue and they have enough stereo-quality to them to transport your ears to what feels like a larger space.  For rich movie soundtracks or other music/sound-intensive applications, however, their function is limited.The only knock, beyond the maybe-slightly-better-than-average sound, is the controls which are REALLY basic and antiquated feeling.  Perhaps rotary dials and plastic slide switches add to durability/reliability over push buttons and micro-sensors, but they just feel old and cheap.  Unfortunately, it is also pretty easy to accidentally move the dials (volume or tuning) when putting them on and off of your head.  Not a huge deal to correct and I'm not sure that any sets with on-ear controls are any better, but it is annoying.All in all-  pleased enough to buy these as a second pair.NOTE:  We rarely push music through them but when we do, the sound quality is pretty good-  not concert hall, not street bucket-drumming either.",4.0 out of 5 stars,Juuuust fine and perhaps a marriage saver
600,"on July 5, 2012","
      11 people found this helpful.
    ","We have used *many* RF headphones over the last 20 years, and for our purposes the Sennheisers have proven to be the best. That does not mean they are perfect. Our application is fairly simple - my wife and I use them to listen to TV. I need them to provide volume control for my deteriorating ears without blasting out others. She needs them so she can listen to TV while doing other things that often take her to other rooms in the house, or even outside. We do NOT use them to listen to music at all, so the ability to deliver clear dialogue is far more important than sound effects or cymbals.This Sennheiser model is supra-aural, ie, it has flat surfaces that rest ON your ears. For most people this design keeps your ears cooler during long sessions than a circumaural design. Since I wear them a lot every day, I personally prefer this design. However, Sennheiser's implentation . . . flat, smooth ear pads combined with low tension . . . allows the headphones to fall off your head if you look down too far.This model does not have automatic noise suppression, and I prefer this design as well. When something interferes with the signal (eg, too many walls, too much metal in the path, or too much distance), you will hear the static while the headphones continue to work. In Sennheiser's more expensive model with noise suppression, static causes the headphones to shut down. I'd rather hear the static than hear . . . beep beep.OTOH, my wife prefers the more expensive models with the circumaural design, trading off the ""noise suppression"" for headphones that stay on her head. She's happy to adjust her location until the sound comes back on . . . so we use a mix of both types, sharing the same transmitter.The range on these headphones is excellent, again compared to all other RF headphones we've used. 100' in open air is a very fair range estimate. However, the practical range is highly dependent on exactly what is between you and the transmitter. In one location we have trouble reciving a signal over 35' through a single wall containing Pella windows and sliding glass doors. In another, we get nearly 100' through one stucco exterior wall. Overall, these RF headphones perform at least as well and most often better than others have in our highly radio-frequency-noisy environment.One final word of caution: With the industry's content protection paranoia, make sure your current audio source will output an audio signal these headphones can use, when and where you want to use them. Many TVs that formerly would allow headphone and TV-speaker use simultaneously will not allow that now. Also, the headphones will not accept a digital signal - you will need a digital to analog converter to get the ""red and white wire"" audio output you need for the transmitter. You can thank the Hollywood 1% for those changes :)The 5-star rating is for use with TV in difficult environments compared to other RF heaphones.",5.0 out of 5 stars,Great for TV - Best of the Bunch
601,"on June 4, 2017",,"I am not an audiophile, and used these headphones primarily for watching online videos and playing video games. I like the sound of these headphones, and they fit quite comfortably on my head. The primary issue I have with them is that there is a constant background static noise that gives me a headache after a while. Whenever there is a pause in the sound feed, this noise becomes quite prominent. Also, if the sound source is not providing a signal at all or after ~ 30 seconds of no sound, the headphones go into a strange mode of operation where there is a very loud burst of static noise.These headphones use a tuning mechanism which I feel is quite clunky and poorly implemented. You have to manually turn a dial to tune the headphones in to listen to the signal broadcast by the base station, which only has 3 fixed frequency settings. I found this to be quite odd, why not just have 3 fixed settings on the headphones that correspond to the 3 stations? To complicate matters worse, the tuning dial is located right under the volume dial on the headphones and is the same exact shape. On multiple instances I found myself accidentally bringing the headphones out of tune with the base station rather than changing the volume.I have owned wired Sennheiser's before and loved them. Unfortunately these are not worth using for me due to the aforementioned problems, so I will be giving them away. If they didn't have the problem with static noise, I would rate them 4 stars and likely would be keeping them.",2.0 out of 5 stars,Background static is too much for me
602,"on October 26, 2017",,These headphones sound great but don't attempt to get out of your chair because they fall off really easy.I purchased one and wasn't crazy about that issue but bought a second one because they do pair with the same transmitter /charger.Now I'm buying a replacement set because one of them has a shorted volume switch.If I had never made the initial investment I would have been better off spending a little more on a better quality to start with.If your bed ridden they are a good buy otherwise go for something that you can get around with.,3.0 out of 5 stars,Good Sound/Bad Fit
603,"on July 18, 2016","
      One person found this helpful.
    ","I purchased this supplemental wireless headphone to go with the previously purchased set that I got for my husband.  The original set has the ""base"" unit, so I just needed another pair of headphones.  We are thrilled with the quality of the sound coming from them, and also thrilled with the fact that you can walk throughout the house with them on and still receive the sound from the tv.  Also, we love that we can turn the tv sound way down, and have the headphones set at whatever level we need.  Everything comes through very clearly.  I would recommend these to anyone who has difficulty hearing their tv well, and anyone who might have a day sleeper who needs to have the house quiet. They are wonderful!!",5.0 out of 5 stars,A wonderful product!
604,"on July 13, 2015",,"These headphones work very well for me. I have severe hearing loss and to hear the TV I have to turn it up to where everyone else is being blasted into their own form of deafness. I watch TV with the CC on all the time because I cannot understand what is being said but the CC is far from perfect, in fact on most devices it is very poor and you can't get a good read on what the actors are talking about. So I got an idea and thought, with all the technology we have today, there has got to be a set of wifi headphones out there that don't require wires strung across the room. So my search turned these up. I ordered. My Stereo sound system was already connected to the TV Audio Out. So I could have the TV audio controlled separately on the Sound System from the TV.  This gave the ability for me to plug the HDR120 phones into the sound system, thereby giving me separate control of the volume to the headphones and my wife control of the volume to the normal TV. Now I can hear every freaking word that is spoken on the TV shows without blowing my wife out of the room. She can control the TV volume for the room and she's happy, I'm happy and I bet the neighbors are happy too.  Now about the headphones themselves.They work very well. I don't notice any hissing except on some mp4's and other Movie files but that is the problem of the file quality. Normal TV doesn't have noise, but keep in mind, I have severe hearing loss and noise is in the higher frequencies and I may not be able to hear the noise anyway. This review is more for the hard of hearing. I can go anywhere in the house (two story) and never lose the sound or quality, which is nice because I don't have to pause the program I am watching or the song I am listening to.  Music with these phones is fantastic. The only problem I have with these phones is the earpieces are flat, not cupping your ears, so if you are doing something that requires you to bend over, they are not tight enough to hold on and will slip off your head. Cupped earpieces would stop this.All in all, for the hearing impaired they are fantastic for watching TV and listening to music. It was the best idea I ever had for watching TV.",4.0 out of 5 stars,Great for hard of hearing
605,"on December 7, 2015","
      2 people found this helpful.
    ","Getting older; don't hear so clearly anymore.  Hated to turn up the TV sound so it was screaming at my wife.  Been thinking about getting something like this for several months.  Problem was an over-abundance of choices & too little knowledge about such electronics.  Finally I found these Sennheiser HDR 120 Wireless headphones that seemed to be what I wanted & appeared to be easy enough to install & were in an acceptable price range (about $70 on sale).  Got them in 2 days; installed them in less than an hour.  They are everything I was looking for, clear, adjustable surround sound.  In fact, I can walk the length of the house & never miss a word from the TV.  Before I bought them, I checked the One-Star Reviews, as is my habit, to see if I find a consistent weakness ... All I found were mostly complaints from the truly stupid ... so I ignored them.  When they arrived, I immediately looked for the tuner &, sure enough, down low, on the bottom of the charging cradle, there was a tiny 3 channel selector to adjust the tuning.  Mine did not tune well on the first 2 channels, but I found perfect, static-free, no-whistle reception on the 3rd channel ... Have been enjoying perfect TV listening ever since, & my wife is not being blasted out of the room.  Could not be happier.",5.0 out of 5 stars,Could not be happier...
606,"on March 6, 2017",,"This earphone uses one of several available channels. The earphone has a small,touchy, stiff micro-potentiometer that you tune to the 'best of several signals, which will shift and fade when the battery is perhaps half discharged. There is a disturbing hiss present at all times, in the background. It is from what seems to be a 'regenerative'type receiver in the ear piece.Audio is fine, but battery life is problematic. I have gotten 20 to 40 min. Until I purposely left the earphone on overnight, then placed it on charge. Lasted 2 hours doing this. Repeated the ""floor lowering"" step above, and now have 3 to 3.5 hrs. That's fine. Finally, the earphones shipped without some kind of cups for the phones, so the comfort and fit is horrible.Would be better certainly, if there were pads included in their pkg. Gotta pay additional 12.95 for this 'convenience'.",2.0 out of 5 stars,"Disappointing, but great audio"
607,"on February 22, 2015","
      One person found this helpful.
    ","so far so good.  I have owned Sony in the past and decided to try a different brand.  We use these for the TV and they are ok.  The only draw back is if you don't keep the volume up high enough the headset loses the signal and then a horrible loud static is blasting in your ear.  Any reason to lose the signal will result in this.  The Sony did not do this to you.  The other thing I would have like better is the style of the headset ... we sometimes walk around with it on doing dishes or other things and if you bend forward the set till slide off your head.  They are good if you just sit and don't move.  The quality of the sound is great, the charger is easy to set them on and works great.",5.0 out of 5 stars,Sennheiser Headset
608,"on August 20, 2015","
      2 people found this helpful.
    ","Bought this with the ""Sennheiser RS120 On-Ear Wireless RF Headphones with Charging Dock"" for my dad for father's day.  With a lot of grandkids always at his house and playing, he likes to complain that he can't hear the dialogue on his TV shows.  After trying this out he loves it.  He even said that he can hear ten times more with them, things he never heard before, and that the dialogue is crystal clear.",5.0 out of 5 stars,Works great!
609,"on December 22, 2011","
      9 people found this helpful.
    ","I have had these for a year now and use them daily for watching TV, so I can say I have given them an exhaustive workout.I love them, and can't imagine how I lived without them. BUT they do have their issues.Pros:They recharge easily and hold the charge for many hours. I have used them for 8+ hours straight without having to recharge.They are comfortable and cushioned, and adjust for my son's Charlie Brown-like huge head and my small one.They are comfortable when worn over just one ear (If I have to keep the other ear free to hear sound in the room)They are in range even outside the house, so I can use while gardening, going to the laundry room, cleaning the garage...The sound is clear.The recharge station is compact and effortless.Easily cleanableCons:They slip off your head if you lean forward.If they don't receive audio signal for a few minutes, such as when a show is paused, they play painfully loud staticIf the volume is loud, others around you can hear.When there is only a low sound signal, such as a very quiet moment in a film, or when you pause, you can hear a pulsing sort of hissing noise.Like any wireless system, you need to be 5 feet away from the base for it to work properly. Anyone needing to be closer can use wired headphones anyway.When you turn them on, they take a couple seconds to connect. So you don't get sound instantly.It isn't easy to have multiple pairs so people can share. Charge station can only charge one. You either have to set up 2 separate units or take turns charging multiple headsets. I wish there were a way to daisy chain the sound output or there were more room on the charging rack.",4.0 out of 5 stars,Not perfect. Love them anyway.
610,"on December 7, 2014",,"OK I read most of the reviews, many praised the product some complained, but you get what you pay for, and no more. I have looked and listen to many wireless headsets and to my untrained ear there isn't 2 cents worth of difference between the top of the line compared to this product, it does what it is suppose to do, transmit TV audio to the headphone. I have a hearing problem when there is a lot of other noise in the room. I think for the money the product works great if not better than I expected. The price is right, I looked at higher priced product and listened, I couldn't tell any difference.I hear thing on this headset that I can not heard from my TV speakers, subtle sounds that enhance the program. Someone complained that the hissing was a problem, I never had that problem, my only complaint was keeping the headset on my head when I bend over to retrieve something from the floor. Other than that it is a great value and well worth the money.",5.0 out of 5 stars,I think for the money the product works great if not better than I expected
611,"on May 14, 2013","
      2 people found this helpful.
    ","I've used these for years, and enjoy the sound quality and wireless reliability. They have two big problems through. The first is that they seem to be designed for people with small heads; people with large heads will find that the fit is too tight for comfort. At my office, I taped a strip of wood across the top to counteract the spring (clamp) effect, and they're much more comfortable (although they look goofy; such is life).The second problem is that the internal cable between the two earpieces tends to fail over time, especially if you adjust the size frequently (e.g. switching between family members). I've lost two sets of these in this fashion, and one of these also had trouble with the volume control failing. I guess the fact that I keep coming back for more tells you that they're worth it, and I guess they are, but be aware.",3.0 out of 5 stars,"Good sound, but too-tight fit and fragile cable"
612,"on May 8, 2014","
      3 people found this helpful.
    ","I bought a couple RS130 bases and headphones a few years ago and one of the headphones got broken.  I couldn't find HDR130 replacement headphones, so bought these thinking they'd probably work with the 130 base - and they do.  The only difference is that instead of pushing a button to tune to a base, you have a manual spinning tuning dial - but dialing in to a channel on the RS130 base is no problem.  Much better than spending $189 for the 130 base and headphones when all I needed was the headphones.  To me, these sound as good as the HDR130s.",5.0 out of 5 stars,Works with RS130 Base
613,"on April 30, 2014","
      4 people found this helpful.
    ","Got these for $60 on sale, and it is surprising that such a well-known company would make such design flaws.Here are the good things::1.  Batteries are replaceable and rechargeable.2.  Sound is very good to excellent.  They sound better than my TV's speakers.3.  Reasonably comfortable to wear.4.  Nice charging station.BUT HERE ARE THE BAD PARTS:*  1.  Earphones are not cups.  They are flat and nearly smooth.  Do not bend forward or they will slip off.  Ridiculous.  One way to reduce this defect in design and manufacture is to reverse the phones.  They won't be flush on your ears, and they won't sound as good, but more pressure will be applied to your ears reducing the chance of them falling off.  Mine have fallen off many times from just looking downward.  The headband tension is unfortunately not adjustable.  The hand band thus could be too tight or too loose for some people.*  2.  The flat foam covers come off too easily.  It's just a slight rotation and they are not held in tightly.*  3.  On Off switch is too close to volume switch*  4.  Although the range is about 150 feet, quite impressive, when going for than 30 feet from the transmitter there is a regular rhythm annoying chirp.  Fine tuning doesn't help.*  5.  Sennheiser should have added a MUTE circuit.  If the earphones are turned on and the TV is not, there is loud static through the headset.Sennheiser should redo the ear foam and provide free replacement units to all HDR120 users.  These are recommended for the sound quality and comfort.This review should technically be cross-referenced to the HDR-120 + RS-120 since it was purchased with the charging station, but the criticisms remain the same.",2.0 out of 5 stars,"Agree that the earphone design is stupid and defective, but they sound good."
614,"on December 3, 2017",,"These are NOT over-ear headphones.  The ear pad actually presses onto the ear fairly hard, and over prolonged use, it becomes very uncomfortable.  They have some nice features, like the longer range (they are RF instead of Bluetooth) and the charge dock is very convenient.  But these features do not outweigh the discomfort after only a couple hours of use.  I've had them for about three years, and in my opinion, they are light duty on-again/off-again only.  Forget about binge watching with them, or a game marathon. Spend a little more and get good over-ear headphones instead.",2.0 out of 5 stars,Not comfortable on the ears -- Get proper over-ear headphones instead
615,"on March 29, 2016","
      2 people found this helpful.
    ","Works great! I bought two pair for my wife and me to listen to the TV and DVDs  late (while grandson and working parents sleep). Easy to tune in to appropriate frequency. They are a little heavy, however; they'll fall off if you lean over.",4.0 out of 5 stars,"Work Great, but a Little Too Heavy"
616,"on June 10, 2011","
      5 people found this helpful.
    ","The sound is excellent.  I find that I would much rather listen to my TV with the earphones than with the TV's installed speakers. Much better quality sound;much clearer.  I can understand the speech much better, even with background noise and mumbling by the actors. The only problem is the discomfort of the earphones themselves.  They squash your ears and get uncomfortable after a little time. But, I am getting used to them, or they are molding to my head better, so that I can stand them for longer periods of time without my ears feeling discomfort. As for recharging, I just use a recharger I already own and not the one that is incorporated in the transmitter.  That makes the options of where I place the transmitter much more flexible.",4.0 out of 5 stars,It's great except for earphones comfort
617,"on May 8, 2014","
      One person found this helpful.
    ","Went bad after 2 years (moderate use) at work. The other problem I had with these headphones is when the signal turns off (example: you listen to a few mp3s in a folder and the music ends but you're too engrossed in what you're doing to change music) after about 30 seconds of dead silence a sharp piercing sound interrupts you're zen state of silence followed by loud white noise. JOLTZ me out of whatever thought-process I was in.Pros: awesome quality for the price. Loved the feel of these, lightweight, easy to adjust. Bass and Hi's we're perfect for this base price.Because of this, I cannot recommend this product.  grain of salt.",2.0 out of 5 stars,Didn't last.
618,"on January 5, 2014","
      2 people found this helpful.
    ","Our TV is in the middle of the house - so when we adults want to watch a movie or stand-up comedy, the sound is too loud.  And, the young kids can hear the TV in their rooms.  The headphones are perfect.  Wireless, comfortable.  If you wear glasses, you will find that they'll kind of hurt your ears after an hour or so.My husband hooked them in to the TV/DirecTV through the stereo somehow.  You'll want to read the instructions online about how they sync with your TV to make sure they'll actually work for you.",5.0 out of 5 stars,great for hard of hearing - or those who love the adult-language shows
619,"on February 27, 2010","
      2 people found this helpful.
    ","So, the sound in this headphones are terrific, range is great.Only thing I hate are 2 things actually.The fact that the volume and tune are at the same side, which you gotta get used to in order to turn volume up/down and not accidentally move the tunning wheel.I don't hear the hiss that the other guys are talking about. Sound is about crystal clear for me, I love it to watch bluray movies, maybe they just havent tried different channels to see if there is less interference on the other channels.The last thing I really hate and find it really dumb is that the receiver will turn off after 5mins but instead of silence, it will burst in static and scare the heck out of you if u had it too loud. I mean, when im watching a movie and pause it for a few to do some other stuff, i usually have the volume up high, and when the static comes out, damn throw those headphones away!! will blow ur eardrums. I find it really stupid they didnt actually turned the headphones off complety or idle them or something. Listening static if u fell asleep will drain batteries anyway, which defeats any sense of shutting receiver off, its plain dumb.Other than that I love the headphones, and prolly will be buying more for movie nights!, I just wonder how many of them can u hook to a single dock before the signal degrades, ill have to look into that. But anyway, ill totally recommend this headphones.And by the way the recharging feature is really awesome. the headphones have a cushion pad in the top, and 2 metal contacts that when u put the headphones on the docking, by default the big metal contacts will hang in the docking and charge them, also there is a Charging LED indicator, and I find it really easy to make it charge, unlike the Sony headphones, which the contact is really crappy and annoying.",4.0 out of 5 stars,"Very nice sound, yet got a dumb feature"
620,"on December 11, 2017",,I have had tis set for a couple of years and occasionally the headset has slipped of my head and fallen to the floor.  I thought I'd broken it because I was experiencing static and loss of sound sparodically and it would be resolved by tapping on the earphone area.  I assumed it was a loose wire and was all set to purchase a replacement when I read a review that mentioned the same problem and they had to reset the batteries.  I opened the aea and low and behold one of the batteries wasn't fully seated in the compartment.  After placing the battery in the proper position the problem was completely solved.,5.0 out of 5 stars,IF THERE'S STATIC CHECK THE BATTERY COMPARTMENT!
621,"on October 23, 2015","
      One person found this helpful.
    ","Great sound but wish that the base would hold more headsets for recharging.  I also gave it only 4 because the volume control and the ""tuning"" are close together.  I have gotten used to it, but it would have been nice if they were a little further apart so I don't keep messing up the tuning when I am seeking to increase or decrease volume",4.0 out of 5 stars,Great sound but wish that the base would hold more ...
622,"on December 12, 2013","
      3 people found this helpful.
    ","I've had four of these now.  I reviewed them at least twice before.  The sound is good, but the on/off switch is weak, and when it goes bad, the headphone is useless.  They're comfortable and I keep replacing them because the price keeps going down.  I haven't seen anything at a comparable price that I like better.  They have good range.  I use mine while working in the garage and in my shop, a good distance from the transmitter.  You need to tie a loop of cord from each side (I use 1/8"" bungie cord) to keep the earphones from falling off, forward, when you're wearing them while working on something while bent over at the waist.  Linked rubber bands work well of this purpose too.  There's no problem if your head is upright, like running on a treadmill.  The plastic of the headphone ""gives"" after awhile, so the headphone gets looser over time.  Still it's a very comfortable and good product for the price, and sooner or later, I'll probably buy another.",4.0 out of 5 stars,"Good sound and comfortable, weak on/off switch"
623,"on October 17, 2016","
      3 people found this helpful.
    ","I got my original unit used at a really good price.  The original headphones were extremely loose and fell off whenever I bent over.  The last time, the headphones shattered into several pieces.  I bought a replacement set of headphones and was pleased that they fit a little tighter.  Unfortunately, this lasted about a week.  The new ones are as loose as the old ones were.  The sound is great but I have to be careful not to bend over because I won't buy a third set.",3.0 out of 5 stars,They're okay but not great!
624,"on August 29, 2017","
      One person found this helpful.
    ","These are excellent wireless headphones ... the second pair of exactly the same make and model, as I simply wore out the first pair with heavy use over a number of years.  There is a little bit of signal hiss but I prefer that over the heavy audio signal processing used by some other makes that renders them unsuitable for classical music.  These will be just fine for that genre.",5.0 out of 5 stars,Great phones
625,"on November 7, 2017","
      One person found this helpful.
    ",My wife & I use these to watch tv in our rv. Especially great when the air conditioner is running,5.0 out of 5 stars,Love it.
626,"on August 19, 2017","
      One person found this helpful.
    ",Great headphones! Not everyone in my house  wants to watch a movie. So my husband can watch without us hearing loud audio in the other room. The quality is worth every penny. Bought two more since.,5.0 out of 5 stars,Great headphones! Not everyone in my house wants to ...
627,"on August 14, 2017","
      One person found this helpful.
    ","Great headsets I have used for years on computer,tv,etc. plugs in to speaker jack",5.0 out of 5 stars,my favorite thing to use
628,"on June 19, 2016",,"Pretty good earphones.  Comfortable.  Good sound.  The biggest problem occurs when listening to them with the volume from the TV set low.  Sometimes the headphones decide the volume is too low and suddenly blast very loud static directly through the ear speakers.  It is deafening.  I have not found a way to prevent this.  It happens several times a day.  Other than that, they are pretty good.  I have not found a solution from the manual or online and haven't found a way to contact sennheiser.",3.0 out of 5 stars,Pretty good earphones
629,"on May 18, 2015","
      2 people found this helpful.
    ",Love these headphones. They were a little uncomfortable to wear at first cause they pressed a little too much on the sides of my head. But the headphones soon adjusted to the perfect fit. The sound quality is great. I can also move throughout the house and keep on listening.,5.0 out of 5 stars,great headphones
630,"on October 27, 2017","
      One person found this helpful.
    ","I bought this product over 5 years ago.  I wore out that pair, so I ordered a new set.  I did not have to buythe base as that was still functioning.  Very fair price for this item.",5.0 out of 5 stars,I bought this product over 5 years ago. I ...
631,"on October 29, 2016","
      2 people found this helpful.
    ",Works great.  I got it when the granddaughter dumped the original headset into the toilet.,5.0 out of 5 stars,Works great. I got it when the granddaughter dumped the ...
632,"on March 22, 2017","
      2 people found this helpful.
    ",great sound and easy to use,5.0 out of 5 stars,great procuct
633,"on January 1, 2011","
      2 people found this helpful.
    ","The HDR120 is all that you would expect from a set of wireless headphones.  They are pretty comfortable, sound great and work from a long distance.  Interference doesn't seem to be a problem with them.  I was skeptical after having a set of Sony wireless headphones that suffered from interference problems - I gave up after two pairs.  One pleasant surprise I experienced was after nearly 2 years of usage the batteries started exhibiting a shorter life.  Up to that point I never ever had them run out even after nearly all day usage.  But, the batteries are easy to access and are AAA rechargeables that you can buy anywhere.  I highly recommend these headphones - good quality at a reasonable price.",5.0 out of 5 stars,Great Wireless Headset
634,"on January 18, 2016","
      2 people found this helpful.
    ",It is ok for the sound. The problem with these is that they hurt my ears after about 30 minutes. I also have a pair of Sony earphones that are much better.,3.0 out of 5 stars,I also have a pair of Sony earphones that are much better.
635,"on January 13, 2015",,"Bought these over five years ago after giving up on several other wireless options, such as Bluetooth (limited range) and analog RF (too much hiss). These work perfectly, have great range, so I can listen throughout the house, sound quality is good with no hiss or other RF artifacts. I've replaced the batteries in the earphones once after they died after years of use. It uses two standard NiMh rechargeable batteries, so easy and cheap to replace.  The input uses two RCA plugs, so you may need a converter jack to plug into a conventional headphone jack on a stereo.Couldn't be happier!",5.0 out of 5 stars,Five years and still going strong!
636,"on May 24, 2016",,"Extremely cheap in every way but for the price who'd expect much more.  Problems I have had, which surfaced within the first year: STATIC, STATIC, STATIC.  I believe the wire connections were all ""loose"" since I could wiggle this and that to increase the sound quality (I used these within 10 feet of the source).",3.0 out of 5 stars,STATIC IS GOOD?
637,"on January 9, 2015","
      One person found this helpful.
    ",These are great wireless headphones with good reception even from the next room. I bought them as a second pair for me to use with the receiver and headphones my husband has. I only wish I had paid the few dollars more and got the second receiver as we can only charge one headphone at a time. This is usually not a problem as they hold a charge for at least 6 hours. Just remember to turn them off when not in use:),4.0 out of 5 stars,Supplemental Sennheiser wireless headphones help with  difficult to hear TV dialog.
638,"on September 29, 2017","
      One person found this helpful.
    ","Great sound, however, two times I have to reset the batteries because it starts having some static. That solved the problem.  Not a big deal but makes me wonder if this is going to be a problem--a little nervous.  Overall I have enjoyed the headsets.  I have had product about three months.",4.0 out of 5 stars,"Great sound, however"
639,"on June 5, 2017",,"Extremely happy! I live in an apt and work crazy shifts. Therefore, I love that I don't awake neighbors late nights or early mornings when watching news or movies. Love the freedom to walk around my place and still hear tv. The headphones has volume and frequency control w/ on & off switch.",4.0 out of 5 stars,Now you can't wake neighbors ! Lol
640,"on October 13, 2011","
      4 people found this helpful.
    ","These headphones have an automatic sleep feature that make the receiver produce ear piercing static if it hasn't gotten a signal in 5 minutes. For me this is a huge deal breaker because I use them on my computer for voice communication in which there can be long periods without a person talking. I'm really starting to regret my purchase. Now, the overall quality of the sound and signal are fine. If you use them to listen to music or for watching TV or any other function where they are in constant use then you may not ever encounter this grating cacophony. I'd say other than this horrible ""feature"" they actually deserve about a three or four star rating but for what I use them for they are incredibly frustrating to deal with. I will not be making another Sennheiser purchase.",2.0 out of 5 stars,Terrible periodic static
641,"on March 24, 2017","
      One person found this helpful.
    ","Gift for a friend. Very Satisfied, these are a good value for the price.  The set I have been using for 3 years are still working fine.",5.0 out of 5 stars,Good Value
642,"on July 24, 2009","
      One person found this helpful.
    ","I'll start with the Cons first. The main complaint I have is I bought these to be able to work late at night and still not wake up the household. They are quite bulky and tend to fall off. I am forced to have them around my neck usually. 2nd: They do have a good quality sound but not one to go along with the retail price. 3rd: They are not the most sturdy built item. I don't think they would react well falling off and hitting the ground.PROS1st: I bought mine refurbished which is just s good as new and still come with a warranty. That gave me a 68 percent savings. At that price, quality and function... Its a steal for what I use them for. I would not buy them to be my main set.2nd: The range is excellent on them. I have the base in the basement and I have blear signal on the 3rd floor with no loss of sound quality.3rd: They are rechargeable but it can take a standard AAA battery instead of being slave to a specialty ""One size fits NONE"" battery.4th: Shhhhh... I can eves drop on my kids phone conversations. LOLAll in all, I paid $35 for these refurbished and I feel it's a steal. If you are considering to pay retail price, I'd keep shopping only because I know you could find a better quality set with surround sound @ the same price.Cordless Headphones",5.0 out of 5 stars,Price vs Quality vs Use It's a deal
643,"on December 16, 2016",,These are the best wireless headphones i have ever used. Very comfortable and user friendly. I've owned these for some years and the only issue i have is that you have to clean the contacts on the head band yearly to insure a good connection with the cradle charger.,5.0 out of 5 stars,Great sound for the money
644,"on January 1, 2013","
      41 people found this helpful.
    ","As far as wireless headsets go these work passably well: they have a solid range and get decent sound.  Unfortunately, the manufacturer assumed that you would ONLY be using these headphones when there is an active signal at all times.  There is an unstoppable 5 minute time-out on the transmitter and, when it hits, the headset SCREAMS static into your ears.  Let's say that, like me, you are always wearing your headphones while using the computer.  You turn them on to watch a YouTube video.  After that video is over you start reading an article and don't start up another video or turn on music.  Five minutes later . . . WWHHOOOOSSHHH -- you're flooded in ear-piercing static.  Other people have had this same complaint the the manufacturer replies with some standard 'your signal is too weak' boilerplate.  Don't be fooled by this simple misdirection -- unless you plan on NEVER having a 5 minute segment of silence when using these headphones you WILL be getting blasted with static.  It's a serious design defect and makes this otherwise nice product completely worthless for everyday use.  To the manufacturer: would it really have been so hard to to add the exact same timeout to the headset as you put into the base?  Or just ANYTHING besides 100 decibels of static?",1.0 out of 5 stars,Hope you like getting static-blasted every 5 minutes or so.
645,"on January 11, 2014","
      One person found this helpful.
    ","This is a conventional wireless headphones. it works with a transmitter base which needs to be bought separately. The transmitter base is like a headset stand which has a audio jack to be connected to the source hence these headphones are not really portable, the transmitting base is too big to carryPros- good sound quality(im not an audiophile)- looks great and fits greatCon- not portable- impossible tune properly to remove the mild noise",3.0 out of 5 stars,Good sound quality but ..
646,"on October 3, 2014",,"These are great.  I find them comfortable.  They help keep peace and harmony in the home.  And I like the fact you can buy just the headphones when your old ones finally wear out, which mine did after many years of use, without having to buy another charger/transmitter base.",5.0 out of 5 stars,A good product
647,"on May 6, 2015",,"Lasted about 18 months and now doesn't work.  We have changed out the batteries with rechargeable alkalines per the manual, but still doesn't work.  The green audio light will come on occassionally but no signal.  It worked fine for just over a year, but now nothing but static.  Better to go with the RS version or a different brand altogether.",2.0 out of 5 stars,Doesn't last
