,Date,How Helpful,Review Contents,Score,Title
176,"on August 17, 2016",,"Pros:Awesome pair of headphones. Solid build quality. Sennheiser really has gotten the base game on lock here. Nice, full satisfying bass without any rattling at all. That's not to say that they compromised on the mids and highs either. Great set of headphones.Cons:Can't really think of any cons for these. The circular pads might be a bit uncomfortable ( The brainwavz over the ear pads have been recommended as a cure for this) but not a deal breaker by any means. The headphones are fairly flat, maybe a bit high on the low end with subdued sparkle on the highs.",4.0 out of 5 stars,Awesome pair of headphones
177,"on October 13, 2016","
      One person found this helpful.
    ","I got these headphones for my husband. He was looking for wireless headphones and this brand came highly recommended from someone. The only complaint I can say for these is that the soft ear covers come off quite a bit (could be that we have a busy toddler) but when they do come off, they are a bit challenging to get back on. Sound quality is great.",3.0 out of 5 stars,He was looking for wireless headphones and this brand came highly recommended from someone
178,"on February 13, 2015","
      5 people found this helpful.
    ","Easily some of the best headphones I've had the pleasure of seducing my ears with. They give offhheavy thumps for bass, nice pitch perfect highs and sexy middle grounds. The ear cups are nice and comfy and I find that they block out sound quite sufficiently. The battery life is God-like and as well as the microphone for talking on the phone. My only gripe with the phone is that the ear cups are a little.... Round. I don't think anybody's ears are so round. They are also very soft and velvety on my ears as well. But another downfall, or flaw it seems in these headphones, is the fact that when the ear cups somehow manage to come off, they are just about damn near impossible to put back on.",5.0 out of 5 stars,Easily some of the best headphones I've had the pleasure ...
179,"on August 31, 2016","
      4 people found this helpful.
    ","I bought these Sennheiser Urban XL almost two months ago and have used them for a total of two week period. The headphone padding keeps coming off and won't stay on both sets. I also bought the Asurion warranty and it tells me to go through the manufacture first (useless).  I go to the manufacture website and states: Warranty does not cover, Inoperability due to lack of reasonable maintenance and care as determined by SEC. Accessories or consumable items such as, but not limited to: Ear bud covers Ear cushions and/or headphone padding. My headphone are brand new and don't show any wear and tear.  So now I'm stuck with a $200 headphones that I can't use because the the covers won't stay on.  I will never buy Sennheiser again and useless to buy the Asurion!",1.0 out of 5 stars,Ear padding won't stay on.
180,"on August 21, 2016",,"Pretty decent pair up to now. I use them WiFi while I ride my tractor. Plugged in while gaming. Wish they had slightly more base like my previous beats. And more recently, the duel mic & hardwired headphones cord lost sound on one side. Purchased not too long ago. Maybe they'll replace it. I'll follow up if I can. Other than that, great sound. Great headband (unlike the beats). Comfortable ear cuffs. Right in my price range.",4.0 out of 5 stars,Pretty decent pair up to now.
181,"on September 2, 2017",,I have found no problem with the touch portion of the headphone once you understand how often you might casually touch it.,5.0 out of 5 stars,I have found no problem with the touch portion of ...
182,"on July 5, 2016",,Loving these so far. The sound quality is nice. They fit a little big but adjust nicely. The actual ear pieces seem slightly less than durable. I wouldn't suggest them for any kind of working out. They block out sound fairly well. I was expecting them to be more bassy but they seem average in that area.,4.0 out of 5 stars,The sound quality is nice. They fit a little big but adjust nicely
183,"on July 28, 2017",,Comfortable and good sound. Long battery.Poor on-device controls. Ear pad comes off easily and frequently.,3.0 out of 5 stars,Pros & Cons
184,"on May 4, 2016",,"Well made, overall nicely done product.  You will like them if you like rich bass. Felt fairly tight on a head and have short cable. What made me return them was a quality of phone call conversation.",3.0 out of 5 stars,Not recommended for phone conversations
185,"on June 23, 2016",,I went through a lot of headphones trying to find one that sounded great and fit comfortably.  These are absolutely amazing!,5.0 out of 5 stars,... lot of headphones trying to find one that sounded great and fit comfortably
186,"on August 30, 2016",,"exactly what my teenager needed! Great sound, travels easily and comfortable.",5.0 out of 5 stars,Well worth the price
187,"on December 14, 2015",,"These really are not bad. Just 2 days you will notice the clarity of the vocals, guitar solos and percussion. I think the bass is more low shelved so that way the instruments and vocals pop out as if you were mastering a track. This is just my own interpersonal experience though. Just as good as the Momentum 2.0's imo.",5.0 out of 5 stars,Great price and quality...
188,"on October 20, 2016",,"I'm a student and these headphones make walking to school and studying amazing. They are very comfy and have a great sound if you like a wide variety of music. The only down side is the touch capability, it is very sensitive by once you get used to it, you should be fine.",5.0 out of 5 stars,Student tested and approved
189,"on October 20, 2016","
      One person found this helpful.
    ","I've not owned these for 2 years and at first I was pissed because the foam covers on the cans came off quickly and were very difficult to get back on. I ended up gluing them in place, and I still think they could have better designed them by having them be detachable via a screw on mechanism. However, once I put a small bead of glue at the tops everything else has been smooth sailing. The sound quality has been very good for bluetooth headphones and the battery life has been very respectable even after two years of use. I would definitely recommend these.",4.0 out of 5 stars,Urbanites are Good (but have issues)
190,"on December 20, 2015",,The ear cups are really small to fit my regular sized ears. I purchased it because I used to have a pair of Sennheiser and it fit well and the sound was excellent. But obviously it's not as good this time and I'm really disappointed. Have to return it.,2.0 out of 5 stars,I purchased it because I used to have a pair of Sennheiser and it fit well and the sound was excellent. But obviously it's not a
191,"on August 15, 2016",,Not very loud and no noise cancelling.,3.0 out of 5 stars,Three Stars
192,"on January 27, 2016",,Other than heavy these are amazing i listen to all ranges of music from classical piano to bass boosted music with a bass booster app as well(these things ive had for a year arent blown by the bass at all),5.0 out of 5 stars,Nice headphones worth the money
193,"on July 6, 2016",,They sound amazing compared to my beater bluetooth headphones. Definitely worth it if you can get them under 180. Biggest problem I have with them so far is the touch controls on the right ear cup might take some getting used to.,5.0 out of 5 stars,Sound quality was pretty worth it
194,"on May 30, 2016","
      One person found this helpful.
    ",The Bluetooth feature failed within a week of very low usage.,2.0 out of 5 stars,Two Stars
195,"on February 9, 2015","
      2 people found this helpful.
    ","Great sound. Touch, wireless. A little bulky but look great. Comfortable.",5.0 out of 5 stars,Five Stars
196,"on November 29, 2016",,"9/10 - Good sound, nice range, nice charge. The ONLY problem is the accidental taps on th eside that wil end calls on phone and skype.",5.0 out of 5 stars,"Good sound, nice range, nice charge."
197,"on July 22, 2016",,easy to use and sounds great!,5.0 out of 5 stars,worth the money
198,"on May 3, 2016",,"I am not a audiophile and not even a real music fan. I never spent over 20$ for a headphone before. But recently I got ATH-M20x, and I was really touched by its sound quality. After a while, I want to have more advanced headphone with even better sound quality, with a bluetooth connection.After going though a lot of reviews online, I picked up this one.When it arrived, I put it on, unfortunately, I am really dislike it!How huge it is!How heavy it is!I looks very strange when I walk out the door with it!Come on! Why does Sennheiser make it look soooo ugly! (one point away.)I really wanted to return it, if I bought it from Amazon.ca instead of Amazon.com.After struggling for one week, I decided to keep it. It really has a much better sound quality compared to ATH-M20x (see price! even without aptX), and it is really easy and convenient to use it by the wireless connection (with aptX, bluetooth adapter used is Cinolink Bluetooth 4.0 USB Adapter, which has much higher transmit power).But, I will not recommend it to others.",4.0 out of 5 stars,"It works perfect for sound and wireless functionality, but it's really heavy and bulky."
199,"on August 23, 2016",,Amazing audio,5.0 out of 5 stars,Five Stars
200,"on November 12, 2016",,"Good:comfortable to wear for 2 hours.Bad:Right side ear pod cover drop out very often, once per week, i don't know why.",4.0 out of 5 stars,good headphone which needs care
201,"on September 10, 2016","
      One person found this helpful.
    ",I didn't find these on hear phone comfortable but then again on hear headphones are hit and miss for me.Sound quality on these is great the battery life was great too.  If i could wear them longer with out hating they are on my head these would be my favorite head phones but Confort is supper important if you use head phone.,2.0 out of 5 stars,I didn't find these on hear phone comfortable but then again on hear headphones are hit and ...
202,"on August 2, 2016",,prefects,5.0 out of 5 stars,Five Stars
203,"on August 1, 2016",,Amazing quality sound. I just wish it was a bit louder.,5.0 out of 5 stars,Five Stars
204,"on April 25, 2016",,Sublime,5.0 out of 5 stars,Sublime
205,"on June 7, 2016",,uncomfortable to wear.loud bass.,2.0 out of 5 stars,Two Stars
206,"on July 15, 2016",,"Great bass, great service, perfect product.",5.0 out of 5 stars,Five Stars
207,"on June 7, 2016",,Great product & fast delivery. Good job!,5.0 out of 5 stars,Five Stars
208,"on October 9, 2016",,This is very nice.,5.0 out of 5 stars,Five Stars
209,"on August 4, 2016",,excelente product ..,5.0 out of 5 stars,Five Stars
210,"on February 26, 2015","
      4 people found this helpful.
    ","These headphones are great when they want to be. The sound is awesome. The bass is impactful but you can still hear the full range of sound. It's like if beats studio headphones went to school and got a ph.d... But still went to the club on Saturday night.  I dunno if that analogy makes sense. Having no wires is something that I can never go away from again. The Achilles' heel to these great sounding headphones is the touch control. They have a mind of their own half of the time. I find myself resetting the headphones too often whether it's because the touch controls are unresponsive or if they start stopping and starting music on its own. I thought it was one defective set until my replacement did the exact same thing. It doesn't seem like the touch controls were ready for prime time yet. Regular buttons like the wireless momentum headphones would make it a masterpiece. The touch panel makes it too much of a hassle to deal with. If wireless is not a deal breaker, I recommend the wired urbanite xl headphones.",3.0 out of 5 stars,I really want to love these headphones
211,"on June 9, 2016","
      One person found this helpful.
    ",I had to return these. They sound really good but the volume is just too low for my taste. I sold out an got a pair of beats studio wireless and I love them.,3.0 out of 5 stars,They sound really good but the volume is just too low for my ...
212,"on May 6, 2015","
      3 people found this helpful.
    ","I have been searching for a set of nice cans that has style.  Typically with Sennheisers, you get excellent audio quality, but not a lot in the way of style.  These Sennheisers sound very good, but I found that the cups were a bit small for my ears (I would think that I have medium size ears - my Bose QC25 fit perfectly, and they're in a smaller package than these), and the felt covered cups really made my ears get hot.  I would have much rather preferred to get traditional comfy leatherette pads, and had something different done with the band.I know that the band is supposed to be a style thing, but they were pretty heavy, and if you aren't really careful, you can pinch your fingers, or skin etc., really really easy in the hinge.  It hurts bad - watch out for your skin when opening.  If you're looking for pure style, and good audio quality, I think these sound better than Beats, but could improve in fit, and quality.Battery life seemed good.  I didn't notice much audio quality difference than the wired version.I hated the touch panel controls.  They were very easy to accidentally touch while moving your hand around, and I found a lot of times that the touch panel wouldn't recognize when I was pausing or playing music, or when I'd try to do phone calls.  Meh is all I have to say about these.  Pretty disappointed in these Sennheisers compared to the many others I've had from Senn in the past.",3.0 out of 5 stars,"Looks nice, hot on my ears, a bit small cups for those with bigger ears, wireless is Meh..."
213,"on October 12, 2016","
      3 people found this helpful.
    ","I don't know why these are rated so high. For a $180 pair of headphones, I wouldn't expect a constant buzzing in both ears. Both as bluetooth and as a wired headset they buzz. I had them out of the box long enough to charge and find out they buzz constantly and sent them back!",1.0 out of 5 stars,Overpriced Garbage
214,"on March 3, 2015","
      2 people found this helpful.
    ","Little bit too heavy for me, good headphones though",4.0 out of 5 stars,good headphones
215,"on February 5, 2016","
      3 people found this helpful.
    ","OK, these headphones s*ck. The ear pads come off and they are impossible to put back on. That alone is a deal killer.",1.0 out of 5 stars,"OK, these headphones s*ck. The ear pads come ..."
216,"on August 12, 2016","
      One person found this helpful.
    ",Received them today. The ear buds fell off without any cause. Had brought them for my father. It took me a while to get them back on. He is 70 and it was just impossible for him to do that. Returned the following day.,1.0 out of 5 stars,Not for Senior citizens!
217,"on April 3, 2017","
      2 people found this helpful.
    ","I have to say, Bluetooth that sounds good ??? HAHAHAHAHAHA YEAH RIGHT!!! .......i have to say im sorrySennheiser ...... i should have never doubted you, man you folks hit it out the box they are a little bass heavy but other than that they are with out a doubt sounding better than the competitions wired offerings  one of the best buys Ive made in while ...hell i take them everywhere now  i never knew how annoying wires were till i went wireless",5.0 out of 5 stars,yup its great
218,"on September 5, 2015","
      33 people found this helpful.
    ","1.  I definitely don't claim to be an audiophile, but for background I do love / know music well, I currently own the Sennheiser 210BT (old bluetooth headphones), some other low end bluetooth headphones,  several wired Sennheiser headphones including the Moment.  The following are my impressions of Urbanite Bluetooth:  A:  Size:  man it's huge... and heavy.  I can kind of handle the huge, but the heavy is a problem... because the thing is on your head.  Furthermore, most folks who get a bluetooth headphone will plan to be somewhat more mobile and thus I can't see anyone utilizing these headphones for any length of time outside / walking around etc...  On the otherhand, if you're going to use them in an office / sitting down etc... then it might work out for you.  B:  The controls:  absolutely terrible.  Somewhere along the road, Sennheiser decided to weight form over function on these headphones and for some folks, the looks will trump function but not for me, especially with a bluetooth headphone.  One of the reasons to get bluetooth is so that you don't have to fiddle with your mobile device.  With this headphone and it’s really lousy controls, you will be reaching for your device to switch between songs etc…  The volume control is no problem (slide finger up / down the touchpad), pausing the headphones;  easy (just tap once), but switching between songs is seriously problematic.  Yes, you can switch between songs, but will you be able to consistently switch correctly?  That’s a different story.  And as others have said, it’s easy to mistakenly touch the touchpad and mess things up.  I could kind of live with the huge cans and weight, but the terrible controls was the deal breaker.  C:  Sound:  nice… kind of bass heavy, but nice / clear / clean;  I’m sure by adjusting the EQ on the mobile device, on can get the sound they like.  But the sound is great.2.  In the end, I wanted to keep these headphones, but because the size / weight factor and more importantly the terrible controls, I had to send them back.",2.0 out of 5 stars,Form over Function
219,"on April 18, 2017","
      One person found this helpful.
    ","Sennheiser Urbanite XL Wireless, BlackThese headphones are beautiful and the sounds great, albeit maybe a little under-powered.  But, the sound quality isn't their downfall.  It's the fact that while being ""over-the-ear"" the cups are relatively small.  They should've been called ""over most of the ear"".  I specifically didn't purchase the non-XL Urbanites because I despise on-the-ear headphones, so I thought that these would be great; however, I was sadly disappointed.  When you take the small cups and factor in the stiffness of the pads (not that they're stiff pads, but they're not soft as clouds), it creates discomfort after a decent listening sessions.  That said, the product is going back as a result.If I had smaller ears, I'd hold onto these and they'd be a solid 4-4.5 stars (deductions would be the result of my perceiving the headphones as slightly underpowered).",3.0 out of 5 stars,I wanted to love these. . .
220,"on January 7, 2017",,"Many good reviews here and for the most part I can agree that the sound quality of the XL is great.  I don't have any discomfort and the ear cushions fully cover my ears.  Touch controls are great.  The one thing that took a star away was regarding ambient noise.  I hadn't seen much about this but did read one review that said that airplane engine noise is almost amplified with these headphones on.  I can definitely agree with this statement.  If you are buying these to use on a plane and sit at or behind the engines, these headphones do amplify the jet noise.  Why?  I don't know.  But it is annoying and takes away one star.  Wish these had noise cancellation.  Otherwise, I am happy with them for casual listening.",4.0 out of 5 stars,Generally happy but not for use on airplanes.
221,"on November 10, 2015","
      One person found this helpful.
    ","I brought this from JB-HiFi store instead of amazone. I got it at AU$425 with $150 cashback.The sound is good. I compared it with several headset at similar prices, such as Bose, JBL, Sony, and even Sennheiser's Momentum, I like this best. However, thie cup is not big enough for me :(.The battery life, it's weird. I tried playing music with it continusly for almost 24 hours, it's good, as good as specified in the mannual. Then I fully charged it and played a few hours (around 4 to 5 hours) music with the same volume. Then I left it sit idle, the battery drained in 3 days!!!! Less than 3 days! The manually states it may sustain up to 14 days....There is no big difference between BT/3.5mm/USB, yes USB!!!!!!!!!!, which is not mentioned in the mannual at all! I found this only by trying to charge it on my computer when it's turned off, quite unexpected....",4.0 out of 5 stars,The sound is good. I compared it with several headset at similar ...
222,"on March 19, 2017","
      One person found this helpful.
    ","I was not a fan of these.  I ended up returning them and purchasing the Sennheiser Momentum  2.0 Over the ears.  The Urbanites XL's were not very comfortable and the sound was unimpressive.  I was expecially dissapointed in the bass.  I don't particularly like huge bass but these were lacking.Overall, these were just not worthy of the price tag.",2.0 out of 5 stars,The Urbanites XL's were not very comfortable and the sound was unimpressive
223,"on July 30, 2015",,"These headphones are solidly constructed, quite stylish, and sound wonderful.  For an over the ear headphone, the cups are a bit small.  They fit me fine, but I can see how they may be uncomfortable for someone with large ears.  The controls take some getting used to, but I really like the way the touch controls work and the absence of control buttons on the headphones.  I'm an older guy, so I was a bit apprehensive about purchasing these Urbanite XL's, which are marketed for a younger crowd.  However, Sennheiser has maintained their commitment to excellence in sound, and the bass is solid but not overwhelming.  The included carry bag is nothing to get excited about, but these headphones are so sturdy they should be able to withstand a beating.  I'm very happy with this purchase.",5.0 out of 5 stars,Sennheiser nails it!
224,"on March 27, 2015","
      8 people found this helpful.
    ","Sennheiser has exceeded expectations with the over the top over-ear URBANITE XL wireless headphones.The quality of our acoustic experience is very important. Whether it be watching a movie or listening to music, we all know that nothing can enhance or diminish a listening experience like the fit and sound of our headphones.This is why I was looking forward to trying Sennheiser’s newest product. The  URBANITE XL wireless are ear fold-able luxuriously crafted headphones with an integrated microphone. The XL wireless features a stunning design with the state-of-the-art intuitive touch control panel built into the headphone. Simplistic you would just move your fingers to adjust the volume or tap to control your music selection. Following the latest in Bluetooth 4.0 standards, audiophiles will be able to leverage the multi-connectivity features including pairing up to 8 different devices and simultaneous connection to 2 devices.If the look and feel of the URBANITE XL wireless headphones were not enough Sennheiser enhanced the luxurious experience with elegant sensational sound. When listening to music I could hear the difference in quality in comparison to some of its competition. The  URBANITE XL wireless have a distinct high quality crystal clear sound. Enhanced bass was delivered with the these headphones lower frequency response (16–22000 Hz ), larger driver size and the earpads which help block out external noise and enhance the acoustic listening experience.These headset also features a smart in line remote and microphone that works with perfectly with your Smart phone or listening device.The Sennheiser over-ear  URBANITE XL wireless headphones are beautiful to look at and even better to listen to. They are proof that when elegant style is merged with enhanced technology, a work of high art is born.http://newgizmoblog.com/2015/03/27/sennheiser-urbanite-xl-wireless-integrates-luxurious-style-with-enhanced-technology/",5.0 out of 5 stars,Sennheiser URBANITE XL Wireless integrates luxurious style with enhanced technology #NewGizmoBlog
225,"on December 13, 2017",,"Amazing set of headphones. If you are looking for something that is high quality, that is not way out of your budget, look no further! I bought these for myself a few months before leaving for college and I am glad I did. With noisy people on the other side of the thin walls, these isolate noise very well without the loss of quality from NC headphones. With my laptop volume on 8% I can drown out their noise and at about 15% I can drown out anyone trying to talk to me. Great headphone, great build quality, and great looks.",5.0 out of 5 stars,"Great headphone, great build quality, and great looks."
226,"on October 28, 2015","
      One person found this helpful.
    ","ABSOLUTELY THE BEST I HAVE OWNED THUS FAR!! No I am not an expert but as far as what I want in wireless headphones they far exceeded my expectations. Many complain about them being heavy and hurting the ears, but for me neither of those are an issue for me. My ears fit perfect inside the soft cups! The sound is excellent and I absolutely love the sliding controller on the side of the headphones!! It works amazingly good for me. It is simply a matter of understanding the difference in touch sensitivity. 100% would recommend them over any BEATS for the general user. The quality of the headphones definitely feels superior to my old Beats Wireless Headphones and then some for REAL!!",5.0 out of 5 stars,ABSOLUTELY THE BEST I HAVE OWNED THUS FAR!!
227,"on November 23, 2015","
      2 people found this helpful.
    ","I guess I did not read the product description well enough to see that these aredesigned to....""deliver massive bass for a club sound experience wherever you go"".The amount of bass is just WAY TOO MUCH, very uncomfortable.",1.0 out of 5 stars,Uncomfortable !
228,"on July 29, 2015",,"Overall, I am a happy customer. These are my first over-ear headphones, so I don't have too much experience with over ears.Audio: I am personally not too picky about sound - far from an audiophile, so don't rely on this review for sound. Generally, I think the sound is great.Comfort: In the beginning, it can definitely cause ear/jaw fatigue. The cushion is a little small, so it may fold your ear if you try to fit it around your ears, which contributes to the ear fatigue. I think after a couple weeks or so, I got used to it, or there wasn't as much fatigue as when I first started using the headphones. Besides that, I really like the feel of the cushion, and its softness. In the next generation of these headphones, I would prefer them to somehow keep the size of the cushion, but widen the inner cup for more ear room.Build: Yes.Design: Love it.",4.0 out of 5 stars,I am a happy customer. These are my first over-ear headphones
229,"on November 9, 2015","
      2 people found this helpful.
    ","Update:The earpads fall off easily.  My son lost one of them.  Sennheiser has a SKU on their website for a replacement set of pads, but they don't sell them and NO ONE has them in stock.Someone on Amazon sells a replacement pair of pads, but they aren't OEM.  They have the following differences:1. They fit OVER the plastic earpiece, instead of in a tiny little slot.  This makes them hold on a lot better, but they are hard to put on.  But,2. They are made of different rubber material and they profoundly alter the sound!  If they make good air seal around your head, they have good bass.  But as soon as the air seal is broken, there is NO bass.  Especially hard to use if you were glasses (the arm of the glasses breaks the air tight seal).  (I'm talking about the replacement ear pads, not the originals).So, my new conclusion is these are good headphones if you take care of your stuff.  If you are rough with your stuff, the ear pads will come off, and if you lose one or it gets damaged, Sennheiser doesn't make it easy to replace.  And the ear pads are responsible for the great audio.All this is sad because Sennheiser has a product SKU for the replacement pads, they are just out of stock everywhere including on Sennheisers' own online store.I have a ridiculous number of headphones.  And most are Sennheiser.  These are among my favorites.  So here's a quick rundown of the features and how they diff from other Sennheisers.  I'm leaving the 4 star review.My original review:1. These are NOT open.  They look like HD555, 558, 598.  But they aren't.  They block outside sound.2. Some Bluetooth headphones have internal volume mechanism.  These don't.  The volume on the headphones adjusts the iPhone volume.3. I have them set at the lowest volume.  So they get crazy loud.  That's one reason not 5 star.  It's hard to get them low enough to hear your workmates.4. The touch controls are another reason for minus 1 star.  They are way to easy to hit accidentally.  Just moving the cups, readjusting, swatting a fly, almost any hand motion on that side risks touching the sensor and pausing, playing, adjusting volume.  Not a deal you say?  How about this?  swatting a fly and your phone redials your boss.  at 11pm.  Not funny.  So I wish there was a way to actually TURN OFF the touch sensor so you have to use your phone to play/pause and adjust volume.  So far I haven't found a way.  I can see the touch sensor being a deal breaker for some people.  In fact, I bought mine used on an auction site.  I assume that's why they were returned.  Because otherwise, they sound great.5.  I have HD518 and HD555 wired.  The 518 are bass-heavy and lack treble.  The 555 are real crisp and have great treble.  These Urbanites seem to have BOTH.  So I think that's a huge advantage of the Urbanite.  You get both worlds.6.  At home I use two pair of RS180 wireless, which use their own proprietary transmitter.  I still prefer them for wireless listening as they are open, however you need the transmitter for them.  For bluetooth, these are the way to go.  However, if Mr. Sennheiser would ask me my opinion, I'd prefer open style.  But I notice it's very rare to find open bluetooth cans.  Most of the good ones are closed and block outside sound.I bought mine used.  I'm not sure I'd be happy to pay full price considering the goofy touch interface.  But for the price I paid, I'm keeping them and these are the ones I use at work all the time now.  No more wired HD518 at work.",4.0 out of 5 stars,Expensive but great bluetooth sound
230,"on November 10, 2017",,"Worst, terrible headphones for THIS price.Why:If you hope to listen music while lieng on bed - FORGET. Headphone soft pads will always deattach in this case and then you will have to re-attach them which is just wipes out nerves /  will be extremely annoying. I like lie in bed and listen music before go sleep, so these headphones are almost useless in this case. I'm very disappointed that Sennheiser has such obvious and ridiculous design flaw. Ah, yeah - volume sensor on right headphone is glitchy and auto quality is average. Regret that I bought these headphones",1.0 out of 5 stars,"Worst, terrible headphones for THIS price"
231,"on April 1, 2015","
      One person found this helpful.
    ","Pros:- Most versatile headphones I have ever owned. When at home or work I have it connected to my phone through bluetooth and to my PC through USB and it will play from either source depending on priority while charging.- 24 hour battery rating is no myth, it really lasts that long.- Aptx and bluetooth 4.0 provide excellent sound quality. Clarity is excellent, bass is punchy, soundstage is fantastic. Treble maybe too recessed for some people, but for me it's a good tradeoff for less fatigue and ear strain.- Ear cups are comfortable and REMOVABLE. It makes maintenance of the headphone so much easier and you can replace them with 3rd party accessories.- Headband is very sturdy with enough give to expand to any head size without clamping down too hard on you like a viceCons:- The headband is made of plastic with little to no padding on it. I had to buy paddings from geekriahttp://www.amazon.com/Headphone-Sennheiser-Audio-Technica-Replacement-Protector/dp/B00OF71WWO/ref=sr_1_6?ie=UTF8&qid=1427941331&sr=8-6&keywords=headphone+padding- Portability is minimal. The ear cups fold into place and that's it. Be careful of the edges of the headband since they have a metal finishing that might injure you. I can't tell you how many times I hurt myself while unfolding the headphones and its a hard lesson learned- It only comes in black and white. I'm actually considering painting mine just to customize it since I love it so much.",5.0 out of 5 stars,Game changer. Well played Sennheiser.
232,"on March 17, 2015",,"Bought these from Crutchfield. I love these headphones, and yet I'll be returning them. Briefly: the sound is fantastic. Warm and balanced. I own the over-ear Momentums too and I would say that, while it is true that the bass might be just a tiny bit overemphasised on the Urbanites, the difference is truly quite minor. Also, they seem to 'settle' or 'break in' nicely after a few hours of listening. They are incredibly comfortable and sturdy (but the lack of hard case is a disgrace). Comfier even than the Momentums. Bluetooth is done right: I used to have a pair of Sonys BT that required awkward long-presses and prayers to connect to your iPhone. On the Urbanites, you just flick the switch, and it says ""connected!"" in a pleasant British accent. Perfect. No other buttons to press. Volume and play/pause is on the touch-sensitive part of the ear cup. I had read somewhere that people found those gestures hard to figure, but I am absolutely in love with them. Some people are always going to find something hard to figure... In short, I only have positive things to say about these headphones. But there is a sad but. Their style, with the thick band extending over the earcups, means they look extremely ""wide"" when on, if that makes sense. They literally make my head way wider than it is tall. Now, this is of course extremely subjective, but in my case, the problem is enough to rule out ever wearing them in public. Of course, for a $300 BT headphone, that is a dealbreaker. But I will be very sad to let them go.",5.0 out of 5 stars,Great headphones if they look right on your head.
233,"on December 16, 2016","
      One person found this helpful.
    ","These headphones have a lot of potential but definitely fall short in many ways. I've been using them for about a year now and the sound is decent, not amazing but good enough.Some of the real problems stem from features that were clearly not thought out as well as they needed to be.the touch panel on the side is beyond irratating, any little brush bump or adjustment sets it off causing it to pause/play music or even worse, hang up current calls.I've contacted Sennheiser about this and their reply was a blunt, 'thats how it works'.the other problem is the way it tries to let you connect to multiple devices. it just plain doesn't work well. you spend a lot of time telling devices you want to connect to connect over and over again. if you just leave it connected to one thing like a phone or computer it works fine and you never have to manually connect it.the other big problem in my mind is the way it handles the battery power. theres not any sort of stand by mode or way for the headphones to recognize they aren't being used. All I really want here is the ability to take my headphones off and have the headphones either turn off or go into standby when there is no sound being transmitted to them.In summary I would 4 or 5 star these headphones with the following- get rid of the touch panel- add a standby mode- you can keep the dual bluetooth but I would just as soon remove it to reduce cost.",1.0 out of 5 stars,Sennheiser can't provide solid features
234,"on August 15, 2016",,"These Headphones are the all in one package I was looking for. While the earpads could be larger they are ok for that, but the sound sure has that Sennheiser signature and clarity, with a bit of added low end to all.Also something I have never seen anyone mention is that the hehadphones offer USB audio!! connecting them to Windows or OSX will install the USB audio drivers and they sound good wireless, wiered 3.5 jack and USB.",5.0 out of 5 stars,"They are Bluetooth, 3.5 Jack and USB AUDIO (Yes USB audio)!!!!!!!"
235,"on March 2, 2017",,I bought these and the AKG 845 BT because I could not decide. The AKG's connect quickly and easily to any new source. They sound great and just work. There is no fuss and no muss with the AKG. They just work and work well. The Sennheiser Urbanite XL is too sensitive to touch. It changes sources and then you  are fumbling with your ears trying to get back the sound to what you want. The Sennheiser Urbanite XL's take way to long to connect to a source compared to the AKG's. If you want a good pair of Blue tooth headphones in this price clase buy the AKG'sThe Sennheiser Urbanites do sound and look good. These can be used with a phone. Something I do not do.,3.0 out of 5 stars,The AKG's connect quickly and easily to any new source
236,"on January 2, 2017","
      One person found this helpful.
    ","I have had these ""cans"" for 1.5 years now and still love them.  Battery life is amazing, I listen to them at high volume for 2 hrs a night and don't have to recharge them for weeks.  I find the touch pad very easy to use and they link to my phone as soon as I turn them on. The phone works awesome thru these and no one has ever said it doesn't sound good.  No one can ever tell i'm talking to them through headphones at all.  The only problem I have had is when they are paired to my computer and my phone at the same time the phone doesn't sound very good in a call.  Very minor.  Very happy with the Sennheiser Urbanite XL.",5.0 out of 5 stars,5 years now and still love them. Battery life is amazing
237,"on November 15, 2017",,I have had these for about 3 years. the sound quality is excellent but the pads falling off every time I pack them is extremely annoying. I have put the ear pads on so often they have actually ripped and the foam has deteriorated and is falling apart.I would give them a five if they had a better method to keep the ear pads in place.,3.0 out of 5 stars,the sound quality is excellent but the pads falling off every time I pack ...
